building_id,id,geom
642291,building_642291,POINT(-0.787084294377944 44.49810970026121)
770545,building_770545,POINT(-0.79053176349774 44.49746263816111)
1644220,building_1644220,POINT(-0.790828607575621 44.49430804112049)
1887729,building_1887729,POINT(-0.777357994381506 44.497224200260575)
1892408,building_1892408,POINT(-0.791371494376812 44.49346700026085)
1893515,building_1893515,POINT(-0.794153694377412 44.47515260025851)
1901344,building_1901344,POINT(-0.792384707590076 44.487314886359684)
1901456,building_1901456,POINT(-0.790984383083251 44.491707809729036)
3032881,building_3032881,POINT(-0.771355294385931 44.47110840025674)
3039347,building_3039347,POINT(-0.772698594385347 44.47228880025698)
3157333,building_3157333,POINT(-0.733066794399116 44.477033600255474)
3913151,building_3913151,POINT(-0.765851094389817 44.449096100253435)
4657262,building_4657262,POINT(-0.787489394381537 44.45521230025545)
21310977,building_21310977,POINT(-0.794581503395881 44.48755846577662)
22408173,building_22408173,POINT(-0.817749401193829 44.52720158788511)
22408174,building_22408174,POINT(-0.817945394364345 44.52714320026681)
24740709,building_24740709,POINT(-0.781550394379997 44.497313100260826)
24740787,building_24740787,POINT(-0.788714611185999 44.506512549563816)
24740788,building_24740788,POINT(-0.788899994376537 44.5067890002625)
26059538,building_26059538,POINT(-0.7924434943764 44.49379170026094)
26059542,building_26059542,POINT(-0.793273994374133 44.51638000026403)
26059554,building_26059554,POINT(-0.790011694375464 44.51453660026359)
26059594,building_26059594,POINT(-0.796123994373831 44.50812510026306)
26059596,building_26059596,POINT(-0.786744894377124 44.50891670026265)
26059597,building_26059597,POINT(-0.788181994376647 44.5084990002627)
26059600,building_26059600,POINT(-0.784664294378265 44.504380400261944)
26059612,building_26059612,POINT(-0.785927094377803 44.50449730026204)
26059616,building_26059616,POINT(-0.785913794377787 44.50472200026208)
28200986,building_28200986,POINT(-0.787757594377542 44.499960600261545)
28527347,building_28527347,POINT(-0.785923997864376 44.50215555627909)
28778757,building_28778757,POINT(-0.729078494400681 44.47543560025507)
28778839,building_28778839,POINT(-0.784780994377824 44.508967000262544)
28778858,building_28778858,POINT(-0.783299494378435 44.50803980026234)
29191945,building_29191945,POINT(-0.787506594377412 44.50247130026183)
45451269,building_45451269,POINT(-0.73494699439936 44.466499000254196)
45451289,building_45451289,POINT(-0.789444524538 44.50501127875788)
46478102,building_46478102,POINT(-0.730411375719338 44.47507796417705)
47795879,building_47795879,POINT(-0.768981894388503 44.45131520025393)
47795883,building_47795883,POINT(-0.79024829437666 44.499832300261644)
47795886,building_47795886,POINT(-0.789579826222812 44.496055878532864)
47795887,building_47795887,POINT(-0.786477994378616 44.492896000260515)
47795895,building_47795895,POINT(-0.817765262084576 44.52623355740609)
47795903,building_47795903,POINT(-0.816243144365162 44.52478595026638)
47795905,building_47795905,POINT(-0.804750094368645 44.53212900026676)
47795980,building_47795980,POINT(-0.795170094373927 44.510960000263395)
47795984,building_47795984,POINT(-0.786773994377121 44.508828000262675)
47795985,building_47795985,POINT(-0.779577043024852 44.5091609008086)
47795986,building_47795986,POINT(-0.773766494381826 44.508327600261886)
47795993,building_47795993,POINT(-0.786610694377533 44.504785900262114)
49191411,building_49191411,POINT(-0.789041253614494 44.50033835761644)
50536483,building_50536483,POINT(-0.789034903356769 44.5060323631049)
50536485,building_50536485,POINT(-0.785140963347489 44.50659550260279)
50821201,building_50821201,POINT(-0.792025325802741 44.50692313372899)
50821207,building_50821207,POINT(-0.784729894378501 44.50140060026154)
50963684,building_50963684,POINT(-0.792420094376881 44.4883594002602)
51482977,building_51482977,POINT(-0.785035848190281 44.49341867631031)
51482981,building_51482981,POINT(-0.791947394376975 44.489238700260294)
51483035,building_51483035,POINT(-0.791479966723848 44.5071055071462)
51862640,building_51862640,POINT(-0.77788591223734 44.51009114311949)
52258399,building_52258399,POINT(-0.814414169366137 44.52114214193245)
52258400,building_52258400,POINT(-0.815210994365757 44.52221500026598)
52258402,building_52258402,POINT(-0.815194469365805 44.52172230026591)
52261004,building_52261004,POINT(-0.787763969974036 44.50301929322721)
54970756,building_54970756,POINT(-0.786869594377648 44.502387400261775)
55074029,building_55074029,POINT(-0.789002694376944 44.501704400261815)
56262248,building_56262248,POINT(-0.781545094378947 44.50939260026245)
56961330,building_56961330,POINT(-0.798184150302191 44.472422728477426)
56961348,building_56961348,POINT(-0.783006588310706 44.493476871247665)
56961355,building_56961355,POINT(-0.79081421853262 44.48964803835064)
56961410,building_56961410,POINT(-0.768651994383387 44.51144400026201)
56961413,building_56961413,POINT(-0.795074494374367 44.506301700262775)
57750818,building_57750818,POINT(-0.788944943074531 44.5038617299202)
79254958,building_79254958,POINT(-0.783363394379681 44.4934832002604)
79255516,building_79255516,POINT(-0.783124994379766 44.49347350026038)
1165909,building_1165909,POINT(-0.791669115903285 44.493542343182575)
1462190,building_1462190,POINT(-0.791654712047746 44.474298417135195)
1712339,building_1712339,POINT(-0.789097122553275 44.493023409274166)
1719576,building_1719576,POINT(-0.79019974253862 44.49730049024331)
