"id","polygon"
building_15445,POINT(2.35971 48.8709)
building_15446,POINT(2.3598 48.87099)
building_15447,POINT(2.35986 48.87106)
building_15448,POINT(2.36003 48.87125)
building_15449,POINT(2.36061 48.87201)
building_15450,POINT(2.36072 48.87217)
building_15451,POINT(2.3608 48.87228)
building_15453,POINT(2.36159 48.87339)
building_15455,POINT(2.36213 48.87391)
building_15457,POINT(2.36008 48.87107)
building_15458,POINT(2.36035 48.87121)
building_15459,POINT(2.36134 48.87284)
building_15460,POINT(2.36163 48.87311)
building_15461,POINT(2.36214 48.8737)
building_15463,POINT(2.36056 48.87168)
building_15464,POINT(2.36067 48.87184)
building_15465,POINT(2.36082 48.87206)
building_15466,POINT(2.36092 48.87222)
building_15467,POINT(2.36112 48.87251)
building_15468,POINT(2.35362 48.87856)
building_15469,POINT(2.35353 48.87882)
building_15470,POINT(2.35343 48.87893)
building_15471,POINT(2.35287 48.87956)
building_15472,POINT(2.35278 48.87966)
building_15473,POINT(2.3527 48.87975)
building_15474,POINT(2.3524 48.88008)
building_15475,POINT(2.35158 48.88099)
building_15476,POINT(2.35119 48.88143)
building_15479,POINT(2.35069 48.88199)
building_15480,POINT(2.35039 48.88233)
building_15481,POINT(2.35023 48.88251)
building_15482,POINT(2.35011 48.88264)
building_15483,POINT(2.34996 48.8828)
building_15485,POINT(2.35475 48.87746)
building_15487,POINT(2.35442 48.87783)
building_15488,POINT(2.35434 48.87793)
building_15489,POINT(2.35425 48.87802)
building_15490,POINT(2.35519 48.87697)
building_15491,POINT(2.35685 48.87495)
building_15492,POINT(2.35676 48.87522)
building_15493,POINT(2.35663 48.87536)
building_15494,POINT(2.35653 48.87548)
building_15495,POINT(2.35568 48.87632)
building_15496,POINT(2.35546 48.87648)
building_15497,POINT(2.35595 48.87595)
building_15498,POINT(2.35781 48.87406)
building_15499,POINT(2.35725 48.87425)
building_15501,POINT(2.3594 48.87228)
building_15502,POINT(2.35911 48.87258)
building_15503,POINT(2.35894 48.87279)
building_15504,POINT(2.35883 48.87291)
building_15505,POINT(2.35873 48.87303)
building_15506,POINT(2.36012 48.87136)
building_15507,POINT(2.35999 48.87161)
building_15509,POINT(2.36091 48.87059)
building_15511,POINT(2.36203 48.86933)
building_15512,POINT(2.36179 48.8696)
building_15513,POINT(2.36154 48.86988)
building_15514,POINT(2.36142 48.87002)
building_15515,POINT(2.3613 48.87015)
building_15516,POINT(2.35064 48.88261)
building_15519,POINT(2.35029 48.883)
building_15520,POINT(2.35021 48.88308)
building_15521,POINT(2.35008 48.88323)
building_15523,POINT(2.3522 48.88088)
building_15524,POINT(2.35207 48.88102)
building_15525,POINT(2.35198 48.88112)
building_15526,POINT(2.35188 48.88122)
building_15528,POINT(2.35157 48.88158)
building_15529,POINT(2.35145 48.88171)
building_15530,POINT(2.35135 48.88182)
building_15533,POINT(2.35367 48.87924)
building_15534,POINT(2.35357 48.87935)
building_15536,POINT(2.35563 48.87705)
building_15537,POINT(2.35551 48.87718)
building_15538,POINT(2.35497 48.87778)
building_15539,POINT(2.35491 48.87784)
building_15540,POINT(2.35483 48.87793)
building_15541,POINT(2.35476 48.87801)
building_15542,POINT(2.3546 48.8782)
building_15543,POINT(2.35705 48.87592)
building_15545,POINT(2.35654 48.87603)
building_15548,POINT(2.35717 48.87533)
building_15550,POINT(2.36288 48.86896)
building_15551,POINT(2.36262 48.86923)
building_15552,POINT(2.36253 48.86934)
building_15553,POINT(2.3624 48.86949)
building_15554,POINT(2.36229 48.86961)
building_15555,POINT(2.36212 48.8698)
building_15556,POINT(2.36197 48.86997)
building_15557,POINT(2.36186 48.87009)
building_15558,POINT(2.36179 48.87017)
building_15559,POINT(2.36173 48.87024)
building_15560,POINT(2.36162 48.87036)
building_15562,POINT(2.36013 48.87202)
building_15563,POINT(2.36006 48.8721)
building_15565,POINT(2.35981 48.87238)
building_15566,POINT(2.35968 48.87253)
building_15567,POINT(2.35941 48.87283)
building_15568,POINT(2.35928 48.87295)
building_15570,POINT(2.35822 48.87416)
building_15571,POINT(2.35877 48.87355)
building_15572,POINT(2.35867 48.87366)
building_15573,POINT(2.35855 48.87379)
building_15574,POINT(2.3599 48.87171)
building_15575,POINT(2.35939 48.87154)
building_15576,POINT(2.35977 48.87187)
building_15577,POINT(2.35942 48.87165)
building_15578,POINT(2.36126 48.87148)
building_15579,POINT(2.36136 48.87161)
building_15580,POINT(2.36168 48.87119)
building_15581,POINT(2.36163 48.87182)
building_15582,POINT(2.36178 48.872)
building_15583,POINT(2.35773 48.87074)
building_15584,POINT(2.35751 48.87094)
building_15585,POINT(2.35733 48.871)
building_15587,POINT(2.35737 48.87104)
building_15588,POINT(2.36669 48.87185)
building_15589,POINT(2.36634 48.87191)
building_15590,POINT(2.36747 48.87186)
building_15591,POINT(2.36727 48.87189)
building_15592,POINT(2.36691 48.87194)
building_15593,POINT(2.36672 48.87198)
building_15594,POINT(2.36266 48.87136)
building_15595,POINT(2.36284 48.87142)
building_15596,POINT(2.36298 48.87146)
building_15597,POINT(2.36323 48.87155)
building_15598,POINT(2.36337 48.8716)
building_15599,POINT(2.36352 48.87165)
building_15600,POINT(2.36366 48.8717)
building_15601,POINT(2.36306 48.87132)
building_15602,POINT(2.36348 48.87146)
building_15603,POINT(2.3638 48.87157)
building_15606,POINT(2.35281 48.87377)
building_15607,POINT(2.35266 48.87392)
building_15609,POINT(2.35265 48.87428)
building_15611,POINT(2.35317 48.87442)
building_15612,POINT(2.35282 48.8734)
building_15613,POINT(2.35339 48.87346)
building_15614,POINT(2.35299 48.87381)
building_15615,POINT(2.35351 48.87382)
building_15616,POINT(2.35312 48.87402)
building_15617,POINT(2.3532 48.87416)
building_15619,POINT(2.35337 48.87446)
building_15620,POINT(2.35595 48.86995)
building_15621,POINT(2.35601 48.87004)
building_15623,POINT(2.35007 48.87993)
building_15624,POINT(2.35028 48.88)
building_15625,POINT(2.3505 48.88006)
building_15626,POINT(2.35122 48.88027)
building_15627,POINT(2.35138 48.88032)
building_15628,POINT(2.35156 48.88038)
building_15629,POINT(2.3518 48.88045)
building_15630,POINT(2.3526 48.88083)
building_15631,POINT(2.35294 48.88098)
building_15633,POINT(2.35324 48.88116)
building_15634,POINT(2.35115 48.88008)
building_15635,POINT(2.35133 48.88013)
building_15637,POINT(2.35168 48.88023)
building_15638,POINT(2.35193 48.88031)
building_15639,POINT(2.35022 48.8798)
building_15642,POINT(2.35163 48.8707)
building_15643,POINT(2.35182 48.87085)
building_15644,POINT(2.3519 48.87093)
building_15645,POINT(2.35197 48.87117)
building_15646,POINT(2.3514 48.87031)
building_15647,POINT(2.35178 48.87063)
building_15648,POINT(2.3519 48.87073)
building_15649,POINT(2.35202 48.87083)
building_15650,POINT(2.351 48.8759)
building_15651,POINT(2.35022 48.87619)
building_15652,POINT(2.35 48.87623)
building_15653,POINT(2.34976 48.87594)
building_15654,POINT(2.34946 48.87634)
building_15655,POINT(2.3493 48.87637)
building_15656,POINT(2.35017 48.87631)
building_15657,POINT(2.34994 48.87635)
building_15658,POINT(2.34977 48.87638)
building_15659,POINT(2.34959 48.87641)
building_15660,POINT(2.34924 48.87646)
building_15661,POINT(2.34875 48.87663)
building_15662,POINT(2.35442 48.8706)
building_15663,POINT(2.35391 48.87075)
building_15664,POINT(2.35352 48.87083)
building_15665,POINT(2.3648 48.87712)
building_15666,POINT(2.35954 48.87198)
building_15667,POINT(2.3592 48.87209)
building_15668,POINT(2.35881 48.87204)
building_15669,POINT(2.35847 48.87231)
building_15670,POINT(2.35922 48.87248)
building_15671,POINT(2.35873 48.87235)
building_15673,POINT(2.35842 48.87245)
building_15674,POINT(2.35825 48.8725)
building_15675,POINT(2.34996 48.87524)
building_15676,POINT(2.34965 48.87497)
building_15678,POINT(2.35049 48.87479)
building_15679,POINT(2.35 48.87495)
building_15680,POINT(2.35054 48.87489)
building_15681,POINT(2.3497 48.87498)
building_15682,POINT(2.34926 48.87509)
building_15683,POINT(2.35042 48.87535)
building_15684,POINT(2.35023 48.87539)
building_15685,POINT(2.35006 48.8754)
building_15687,POINT(2.34964 48.87548)
building_15688,POINT(2.34947 48.87552)
building_15689,POINT(2.34919 48.87557)
building_15690,POINT(2.34892 48.87562)
building_15692,POINT(2.3551 48.87436)
building_15693,POINT(2.35487 48.87441)
building_15695,POINT(2.35434 48.87451)
building_15696,POINT(2.35379 48.87464)
building_15698,POINT(2.35321 48.87477)
building_15699,POINT(2.35264 48.87489)
building_15701,POINT(2.35211 48.87501)
building_15702,POINT(2.35165 48.87511)
building_15703,POINT(2.35067 48.87569)
building_15704,POINT(2.35031 48.8755)
building_15705,POINT(2.34939 48.87565)
building_15706,POINT(2.3492 48.87569)
building_15707,POINT(2.34893 48.87573)
building_15708,POINT(2.34873 48.87576)
building_15709,POINT(2.34836 48.87586)
building_15710,POINT(2.35504 48.8745)
building_15711,POINT(2.35469 48.87456)
building_15712,POINT(2.35449 48.87492)
building_15713,POINT(2.35415 48.87468)
building_15714,POINT(2.35371 48.87479)
building_15717,POINT(2.35289 48.87502)
building_15718,POINT(2.35261 48.87509)
building_15719,POINT(2.35202 48.87572)
building_15720,POINT(2.35128 48.87531)
building_15721,POINT(2.35113 48.87542)
building_15722,POINT(2.36978 48.87146)
building_15723,POINT(2.37042 48.8706)
building_15725,POINT(2.37014 48.87146)
building_15726,POINT(2.37052 48.87095)
building_15728,POINT(2.37094 48.87038)
building_15729,POINT(2.37087 48.87047)
building_15730,POINT(2.35926 48.88304)
building_15731,POINT(2.35958 48.88316)
building_15733,POINT(2.35953 48.88297)
building_15734,POINT(2.35969 48.88306)
building_15735,POINT(2.35979 48.88311)
building_15736,POINT(2.36146 48.88397)
building_15737,POINT(2.35326 48.87241)
building_15739,POINT(2.35198 48.87259)
building_15740,POINT(2.35345 48.87249)
building_15741,POINT(2.35039 48.87365)
building_15743,POINT(2.34951 48.87367)
building_15745,POINT(2.34879 48.8739)
building_15746,POINT(2.34856 48.87392)
building_15748,POINT(2.3523 48.87344)
building_15749,POINT(2.35203 48.87332)
building_15750,POINT(2.35153 48.87364)
building_15751,POINT(2.35131 48.87366)
building_15752,POINT(2.3511 48.87369)
building_15753,POINT(2.35396 48.87288)
building_15755,POINT(2.35295 48.87303)
building_15756,POINT(2.3528 48.87328)
building_15757,POINT(2.35047 48.87396)
building_15758,POINT(2.35026 48.87391)
building_15759,POINT(2.35011 48.87392)
building_15760,POINT(2.34986 48.87394)
building_15761,POINT(2.34933 48.87398)
building_15762,POINT(2.349 48.87415)
building_15763,POINT(2.34856 48.87404)
building_15764,POINT(2.35401 48.87299)
building_15765,POINT(2.35384 48.87304)
building_15766,POINT(2.35337 48.87326)
building_15767,POINT(2.35215 48.87361)
building_15769,POINT(2.35176 48.87372)
building_15770,POINT(2.35162 48.87374)
building_15772,POINT(2.35063 48.87396)
building_15773,POINT(2.35468 48.87725)
building_15774,POINT(2.35431 48.87729)
building_15775,POINT(2.35406 48.87732)
building_15776,POINT(2.35383 48.87735)
building_15778,POINT(2.35349 48.87739)
building_15779,POINT(2.35332 48.87741)
building_15780,POINT(2.3524 48.87752)
building_15783,POINT(2.35454 48.87751)
building_15785,POINT(2.35411 48.87744)
building_15786,POINT(2.35395 48.87746)
building_15787,POINT(2.35372 48.87749)
building_15788,POINT(2.35361 48.8775)
building_15791,POINT(2.35244 48.87764)
building_15792,POINT(2.36144 48.88235)
building_15794,POINT(2.36169 48.88346)
building_15795,POINT(2.36168 48.88371)
building_15796,POINT(2.36167 48.88393)
building_15797,POINT(2.36166 48.88403)
building_15798,POINT(2.36207 48.88081)
building_15799,POINT(2.36203 48.88106)
building_15800,POINT(2.36201 48.8812)
building_15801,POINT(2.3586 48.87109)
building_15802,POINT(2.36022 48.87048)
building_15803,POINT(2.36036 48.87061)
building_15805,POINT(2.36025 48.87021)
building_15806,POINT(2.36042 48.87052)
building_15807,POINT(2.36056 48.87065)
building_15808,POINT(2.36414 48.87871)
building_15809,POINT(2.36433 48.87882)
building_15810,POINT(2.36463 48.87909)
building_15812,POINT(2.36502 48.87945)
building_15813,POINT(2.35381 48.87003)
building_15814,POINT(2.35394 48.87005)
building_15815,POINT(2.36327 48.87671)
building_15816,POINT(2.36058 48.8741)
building_15817,POINT(2.36053 48.87398)
building_15818,POINT(2.35911 48.87422)
building_15819,POINT(2.36013 48.87487)
building_15820,POINT(2.3593 48.875)
building_15821,POINT(2.36219 48.8743)
building_15822,POINT(2.36196 48.87435)
building_15823,POINT(2.36128 48.87451)
building_15824,POINT(2.36084 48.87463)
building_15826,POINT(2.35884 48.86865)
building_15827,POINT(2.35828 48.86873)
building_15828,POINT(2.3577 48.86916)
building_15829,POINT(2.35639 48.86901)
building_15831,POINT(2.36244 48.86858)
building_15832,POINT(2.36223 48.86845)
building_15833,POINT(2.36196 48.86844)
building_15834,POINT(2.36179 48.86844)
building_15835,POINT(2.36152 48.86874)
building_15837,POINT(2.36116 48.86854)
building_15838,POINT(2.36089 48.86844)
building_15839,POINT(2.36068 48.86847)
building_15840,POINT(2.36049 48.86851)
building_15841,POINT(2.36029 48.86854)
building_15842,POINT(2.35609 48.86969)
building_15843,POINT(2.35657 48.86928)
building_15844,POINT(2.35641 48.86926)
building_15845,POINT(2.35622 48.86924)
building_15846,POINT(2.35971 48.86871)
building_15847,POINT(2.35954 48.869)
building_15848,POINT(2.3587 48.86902)
building_15849,POINT(2.35848 48.86909)
building_15850,POINT(2.35798 48.86923)
building_15851,POINT(2.35708 48.86935)
building_15852,POINT(2.36197 48.86826)
building_15853,POINT(2.3655 48.87193)
building_15854,POINT(2.36558 48.87161)
building_15855,POINT(2.36569 48.87178)
building_15856,POINT(2.3661 48.87195)
building_15861,POINT(2.35817 48.87004)
building_15862,POINT(2.35837 48.87036)
building_15863,POINT(2.35848 48.87054)
building_15864,POINT(2.35857 48.87068)
building_15865,POINT(2.35808 48.86968)
building_15866,POINT(2.35861 48.87051)
building_15867,POINT(2.35873 48.8707)
building_15868,POINT(2.36447 48.87773)
building_15869,POINT(2.36459 48.87785)
building_15870,POINT(2.36475 48.87815)
building_15871,POINT(2.35054 48.8789)
building_15873,POINT(2.35076 48.87968)
building_15874,POINT(2.35067 48.8803)
building_15875,POINT(2.35096 48.88039)
building_15876,POINT(2.351 48.88055)
building_15877,POINT(2.35104 48.8807)
building_15878,POINT(2.35114 48.88105)
building_15879,POINT(2.35118 48.88119)
building_15880,POINT(2.351 48.87986)
building_15881,POINT(2.35067 48.87864)
building_15882,POINT(2.3507 48.87877)
building_15883,POINT(2.35076 48.87897)
building_15887,POINT(2.35148 48.88111)
building_15888,POINT(2.35382 48.86958)
building_15889,POINT(2.35366 48.86976)
building_15890,POINT(2.35343 48.86967)
building_15891,POINT(2.35325 48.86973)
building_15892,POINT(2.35553 48.86934)
building_15893,POINT(2.35532 48.86933)
building_15895,POINT(2.35491 48.8694)
building_15897,POINT(2.37292 48.87413)
building_15899,POINT(2.35852 48.87541)
building_15900,POINT(2.35832 48.87542)
building_15902,POINT(2.35707 48.87559)
building_15903,POINT(2.35686 48.87568)
building_15904,POINT(2.35867 48.87551)
building_15906,POINT(2.3582 48.87562)
building_15907,POINT(2.35805 48.86877)
building_15908,POINT(2.35795 48.86912)
building_15909,POINT(2.35749 48.86885)
building_15910,POINT(2.35721 48.86889)
building_15911,POINT(2.35691 48.86908)
building_15912,POINT(2.35842 48.87289)
building_15913,POINT(2.35832 48.87285)
building_15914,POINT(2.37116 48.87254)
building_15915,POINT(2.37098 48.87276)
building_15916,POINT(2.37082 48.87296)
building_15917,POINT(2.37072 48.8731)
building_15918,POINT(2.37035 48.87342)
building_15919,POINT(2.37167 48.87197)
building_15920,POINT(2.37161 48.87205)
building_15921,POINT(2.37205 48.87155)
building_15923,POINT(2.37261 48.87077)
building_15924,POINT(2.37252 48.8709)
building_15925,POINT(2.37243 48.87102)
building_15926,POINT(2.37285 48.87079)
building_15927,POINT(2.37273 48.87094)
building_15928,POINT(2.37265 48.87105)
building_15929,POINT(2.37227 48.87157)
building_15930,POINT(2.37196 48.87193)
building_15931,POINT(2.37183 48.87207)
building_15932,POINT(2.3713 48.87268)
building_15933,POINT(2.37192 48.87317)
building_15934,POINT(2.37097 48.87308)
building_15935,POINT(2.37086 48.87322)
building_15937,POINT(2.35565 48.87916)
building_15938,POINT(2.35567 48.87927)
building_15940,POINT(2.35557 48.87867)
building_15941,POINT(2.35548 48.8788)
building_15943,POINT(2.35531 48.87817)
building_15945,POINT(2.35598 48.8793)
building_15948,POINT(2.35553 48.87744)
building_15950,POINT(2.35562 48.87784)
building_15951,POINT(2.35579 48.87852)
building_15953,POINT(2.35211 48.88)
building_15957,POINT(2.35228 48.8799)
building_15958,POINT(2.3526 48.88109)
building_15959,POINT(2.35264 48.88123)
building_15960,POINT(2.35268 48.88136)
building_15962,POINT(2.37083 48.87512)
building_15963,POINT(2.37104 48.87505)
building_15964,POINT(2.37224 48.87477)
building_15965,POINT(2.37319 48.87462)
building_15966,POINT(2.37379 48.8746)
building_15967,POINT(2.3694 48.87515)
building_15970,POINT(2.37426 48.87414)
building_15971,POINT(2.35841 48.87508)
building_15972,POINT(2.36921 48.883)
building_15973,POINT(2.36898 48.88317)
building_15974,POINT(2.35726 48.87557)
building_15975,POINT(2.35733 48.87575)
building_15976,POINT(2.35747 48.87581)
building_15977,POINT(2.3575 48.8759)
building_15979,POINT(2.3566 48.87392)
building_15980,POINT(2.35669 48.87408)
building_15982,POINT(2.35555 48.87248)
building_15983,POINT(2.35534 48.87289)
building_15984,POINT(2.35601 48.87285)
building_15985,POINT(2.3561 48.87301)
building_15986,POINT(2.35622 48.87323)
building_15987,POINT(2.35484 48.87078)
building_15988,POINT(2.3549 48.87088)
building_15989,POINT(2.35496 48.87114)
building_15990,POINT(2.35519 48.8714)
building_15992,POINT(2.3554 48.87177)
building_15993,POINT(2.35546 48.87189)
building_15994,POINT(2.3553 48.87208)
building_15995,POINT(2.3541 48.86964)
building_15996,POINT(2.35442 48.87004)
building_15997,POINT(2.35449 48.87015)
building_15998,POINT(2.35457 48.87029)
building_15999,POINT(2.35463 48.8704)
building_16001,POINT(2.3546 48.86951)
building_16002,POINT(2.35477 48.86982)
building_16004,POINT(2.35494 48.87013)
building_16005,POINT(2.35504 48.87029)
building_16006,POINT(2.35512 48.87045)
building_16007,POINT(2.3552 48.87059)
building_16008,POINT(2.35549 48.87111)
building_16009,POINT(2.35569 48.87146)
building_16010,POINT(2.35592 48.87188)
building_16011,POINT(2.35621 48.87239)
building_16012,POINT(2.35647 48.87286)
building_16014,POINT(2.3568 48.87345)
building_16015,POINT(2.35688 48.8736)
building_16016,POINT(2.35698 48.87377)
building_16017,POINT(2.35709 48.87396)
building_16018,POINT(2.35718 48.87412)
building_16020,POINT(2.35788 48.87522)
building_16022,POINT(2.35904 48.86959)
building_16023,POINT(2.35913 48.86978)
building_16025,POINT(2.35932 48.87017)
building_16026,POINT(2.35891 48.86895)
building_16027,POINT(2.35909 48.86933)
building_16028,POINT(2.35918 48.86952)
building_16029,POINT(2.35923 48.86962)
building_16030,POINT(2.35932 48.86981)
building_16031,POINT(2.35941 48.87001)
building_16032,POINT(2.35946 48.87011)
building_16033,POINT(2.36242 48.87748)
building_16034,POINT(2.36212 48.87759)
building_16035,POINT(2.36239 48.87761)
building_16036,POINT(2.37202 48.87132)
building_16037,POINT(2.37067 48.87075)
building_16038,POINT(2.37096 48.87088)
building_16039,POINT(2.3713 48.87099)
building_16040,POINT(2.37148 48.87105)
building_16041,POINT(2.35628 48.87792)
building_16042,POINT(2.35602 48.87806)
building_16043,POINT(2.35567 48.87803)
building_16044,POINT(2.35518 48.87819)
building_16046,POINT(2.35574 48.87833)
building_16048,POINT(2.35474 48.87836)
building_16049,POINT(2.35452 48.87839)
building_16050,POINT(2.36522 48.87084)
building_16052,POINT(2.36497 48.87117)
building_16053,POINT(2.3648 48.87139)
building_16056,POINT(2.36574 48.87018)
building_16058,POINT(2.36648 48.86923)
building_16059,POINT(2.36332 48.87329)
building_16060,POINT(2.36297 48.87374)
building_16061,POINT(2.36284 48.87396)
building_16062,POINT(2.36513 48.8775)
building_16064,POINT(2.36563 48.8781)
building_16065,POINT(2.36584 48.87835)
building_16066,POINT(2.3669 48.87957)
building_16067,POINT(2.36694 48.87983)
building_16068,POINT(2.36734 48.88047)
building_16069,POINT(2.3675 48.88068)
building_16071,POINT(2.36335 48.87544)
building_16072,POINT(2.36376 48.87593)
building_16074,POINT(2.36118 48.87628)
building_16075,POINT(2.36303 48.87689)
building_16076,POINT(2.36277 48.87648)
building_16077,POINT(2.36908 48.87619)
building_16078,POINT(2.36929 48.87619)
building_16079,POINT(2.3696 48.87619)
building_16080,POINT(2.37058 48.87619)
building_16081,POINT(2.37046 48.87649)
building_16082,POINT(2.37105 48.87619)
building_16083,POINT(2.37148 48.87619)
building_16085,POINT(2.36955 48.87606)
building_16086,POINT(2.36972 48.87606)
building_16087,POINT(2.36988 48.87607)
building_16089,POINT(2.36683 48.88384)
building_16090,POINT(2.36631 48.88406)
building_16091,POINT(2.36602 48.88408)
building_16092,POINT(2.36533 48.88413)
building_16093,POINT(2.365 48.88415)
building_16094,POINT(2.36465 48.88411)
building_16096,POINT(2.36951 48.881)
building_16097,POINT(2.37174 48.87638)
building_16099,POINT(2.37125 48.87681)
building_16100,POINT(2.37106 48.87698)
building_16101,POINT(2.37288 48.87539)
building_16102,POINT(2.3727 48.87555)
building_16103,POINT(2.37216 48.87602)
building_16104,POINT(2.3739 48.8745)
building_16105,POINT(2.3735 48.87455)
building_16106,POINT(2.37357 48.87479)
building_16107,POINT(2.37327 48.87505)
building_16109,POINT(2.37483 48.87369)
building_16110,POINT(2.37466 48.87384)
building_16112,POINT(2.37596 48.87267)
building_16113,POINT(2.37526 48.87289)
building_16114,POINT(2.37544 48.87312)
building_16115,POINT(2.37506 48.87308)
building_16116,POINT(2.37496 48.87316)
building_16117,POINT(2.37606 48.87246)
building_16118,POINT(2.35861 48.87315)
building_16120,POINT(2.36036 48.87314)
building_16121,POINT(2.3597 48.87317)
building_16123,POINT(2.36312 48.8731)
building_16124,POINT(2.36291 48.8731)
building_16126,POINT(2.36226 48.8731)
building_16127,POINT(2.36202 48.87311)
building_16128,POINT(2.36318 48.8732)
building_16129,POINT(2.36253 48.87321)
building_16130,POINT(2.36237 48.87321)
building_16131,POINT(2.3622 48.87321)
building_16132,POINT(2.36197 48.87321)
building_16133,POINT(2.36079 48.87323)
building_16134,POINT(2.36041 48.87324)
building_16135,POINT(2.36008 48.87326)
building_16136,POINT(2.3599 48.87326)
building_16138,POINT(2.35948 48.87329)
building_16139,POINT(2.36284 48.86929)
building_16142,POINT(2.36414 48.86912)
building_16144,POINT(2.36347 48.87013)
building_16145,POINT(2.36335 48.8703)
building_16147,POINT(2.36306 48.87069)
building_16148,POINT(2.3629 48.87087)
building_16149,POINT(2.36284 48.87095)
building_16150,POINT(2.36264 48.87114)
building_16151,POINT(2.36254 48.87119)
building_16152,POINT(2.36239 48.87126)
building_16154,POINT(2.36532 48.86835)
building_16155,POINT(2.36514 48.86853)
building_16156,POINT(2.36492 48.86875)
building_16157,POINT(2.36475 48.86892)
building_16158,POINT(2.36461 48.86905)
building_16160,POINT(2.36339 48.87057)
building_16161,POINT(2.36332 48.87066)
building_16162,POINT(2.36323 48.87077)
building_16163,POINT(2.36313 48.8709)
building_16165,POINT(2.3629 48.8712)
building_16166,POINT(2.37186 48.86914)
building_16168,POINT(2.38966 48.85303)
building_16169,POINT(2.38983 48.85306)
building_16170,POINT(2.3904 48.85317)
building_16171,POINT(2.39106 48.8533)
building_16172,POINT(2.39241 48.85365)
building_16173,POINT(2.39461 48.85406)
building_16174,POINT(2.39555 48.85428)
building_16175,POINT(2.38945 48.85285)
building_16176,POINT(2.38966 48.85289)
building_16177,POINT(2.39057 48.85307)
building_16179,POINT(2.39197 48.85329)
building_16180,POINT(2.39217 48.85338)
building_16181,POINT(2.39417 48.85383)
building_16182,POINT(2.39469 48.85352)
building_16184,POINT(2.3949 48.854)
building_16185,POINT(2.39544 48.85413)
building_16186,POINT(2.39343 48.85366)
building_16187,POINT(2.39363 48.8537)
building_16188,POINT(2.39392 48.85372)
building_16190,POINT(2.38707 48.85567)
building_16193,POINT(2.37028 48.86112)
building_16194,POINT(2.37026 48.86124)
building_16195,POINT(2.36636 48.86488)
building_16196,POINT(2.36603 48.86587)
building_16198,POINT(2.36924 48.85543)
building_16200,POINT(2.36672 48.86461)
building_16201,POINT(2.36731 48.86301)
building_16202,POINT(2.36727 48.86314)
building_16203,POINT(2.36714 48.8636)
building_16204,POINT(2.36711 48.86373)
building_16205,POINT(2.36651 48.86515)
building_16206,POINT(2.36641 48.86537)
building_16208,POINT(2.36882 48.85756)
building_16209,POINT(2.36869 48.85806)
building_16210,POINT(2.36864 48.85818)
building_16211,POINT(2.36863 48.85826)
building_16213,POINT(2.36854 48.8586)
building_16216,POINT(2.36841 48.85907)
building_16217,POINT(2.36836 48.85926)
building_16218,POINT(2.36831 48.85942)
building_16219,POINT(2.3682 48.8598)
building_16220,POINT(2.36947 48.85968)
building_16222,POINT(2.368 48.86051)
building_16223,POINT(2.36797 48.86063)
building_16224,POINT(2.36784 48.86248)
building_16225,POINT(2.36743 48.86258)
building_16226,POINT(2.36773 48.86151)
building_16227,POINT(2.36763 48.86187)
building_16228,POINT(2.36788 48.86095)
building_16229,POINT(2.36782 48.86116)
building_16230,POINT(2.36927 48.85605)
building_16231,POINT(2.36918 48.85632)
building_16232,POINT(2.36926 48.85715)
building_16233,POINT(2.36949 48.85523)
building_16234,POINT(2.36941 48.85549)
building_16235,POINT(2.38559 48.85072)
building_16237,POINT(2.38575 48.85074)
building_16238,POINT(2.38571 48.85098)
building_16239,POINT(2.38572 48.85116)
building_16240,POINT(2.3749 48.86638)
building_16241,POINT(2.37467 48.86656)
building_16243,POINT(2.37489 48.86628)
building_16244,POINT(2.37367 48.85969)
building_16245,POINT(2.37532 48.86011)
building_16247,POINT(2.37471 48.85951)
building_16248,POINT(2.37144 48.86842)
building_16249,POINT(2.37135 48.86855)
building_16250,POINT(2.37111 48.86887)
building_16251,POINT(2.37106 48.86899)
building_16254,POINT(2.37136 48.86879)
building_16255,POINT(2.38188 48.8575)
building_16258,POINT(2.37966 48.85425)
building_16259,POINT(2.37943 48.85471)
building_16260,POINT(2.37925 48.85486)
building_16261,POINT(2.37846 48.85591)
building_16262,POINT(2.37792 48.85658)
building_16263,POINT(2.38028 48.85384)
building_16264,POINT(2.38063 48.85412)
building_16265,POINT(2.38006 48.85412)
building_16266,POINT(2.37973 48.85454)
building_16267,POINT(2.37968 48.8546)
building_16268,POINT(2.37952 48.85474)
building_16269,POINT(2.37938 48.85502)
building_16270,POINT(2.37829 48.85636)
building_16271,POINT(2.37817 48.85652)
building_16272,POINT(2.37808 48.85662)
building_16273,POINT(2.37066 48.85377)
building_16274,POINT(2.37031 48.8537)
building_16275,POINT(2.37041 48.85428)
building_16280,POINT(2.36769 48.86025)
building_16281,POINT(2.36766 48.86037)
building_16282,POINT(2.36764 48.86047)
building_16283,POINT(2.36761 48.86059)
building_16284,POINT(2.36784 48.85964)
building_16285,POINT(2.36778 48.85989)
building_16286,POINT(2.36775 48.86001)
building_16288,POINT(2.36803 48.85884)
building_16289,POINT(2.368 48.85896)
building_16290,POINT(2.36798 48.85904)
building_16292,POINT(2.36827 48.85783)
building_16293,POINT(2.36824 48.85799)
building_16294,POINT(2.36818 48.85821)
building_16295,POINT(2.36815 48.85833)
building_16296,POINT(2.36812 48.85846)
building_16297,POINT(2.36841 48.85726)
building_16298,POINT(2.36839 48.85737)
building_16299,POINT(2.36836 48.85748)
building_16300,POINT(2.36833 48.85759)
