building_id,id,geom
1874362,building_1874362,POINT(-0.808069469324942 45.01900142532974)
7851427,building_7851427,POINT(-0.79899041993984 45.030131542591796)
8074428,building_8074428,POINT(-0.800098681042166 45.03717586052822)
8077757,building_8077757,POINT(-0.802263194325525 45.03628380033156)
8582472,building_8582472,POINT(-0.79112961845343 45.03155403340106)
8584106,building_8584106,POINT(-0.79126466397021 45.030308272242756)
8587350,building_8587350,POINT(-0.79359404076137 45.03033088077739)
9005190,building_9005190,POINT(-0.792573252022576 45.02751531712998)
9006388,building_9006388,POINT(-0.793516694329473 45.02722610032994)
9006800,building_9006800,POINT(-0.794006494329314 45.02701100032994)
9050025,building_9050025,POINT(-0.797966816399216 45.02714943270288)
9050427,building_9050427,POINT(-0.798182215202996 45.02739332948388)
9050788,building_9050788,POINT(-0.798257182764935 45.02751842725186)
9179410,building_9179410,POINT(-0.785647094331896 45.03197530033008)
9183299,building_9183299,POINT(-0.785719609549436 45.02994880902551)
9484635,building_9484635,POINT(-0.791320950514548 45.02381485760243)
9615163,building_9615163,POINT(-0.804228968529076 45.02758356335819)
9627634,building_9627634,POINT(-0.802516694326298 45.026407000330316)
9661670,building_9661670,POINT(-0.798567594327628 45.02749060033025)
9664179,building_9664179,POINT(-0.798747294327598 45.02709010033021)
9664607,building_9664607,POINT(-0.798343725868968 45.027104320607584)
9666657,building_9666657,POINT(-0.798368218788945 45.02671258044274)
9667235,building_9667235,POINT(-0.798110266520432 45.02701263790261)
9667475,building_9667475,POINT(-0.798238685524349 45.02669795504705)
9697799,building_9697799,POINT(-0.803765299905476 45.026774796683064)
9740276,building_9740276,POINT(-0.803921594326179 45.0219864003299)
9783437,building_9783437,POINT(-0.799804520532144 45.023713424306784)
10078880,building_10078880,POINT(-0.798767687991224 45.02761534775698)
10083153,building_10083153,POINT(-0.799256501688169 45.02752940656644)
10084678,building_10084678,POINT(-0.800342586485729 45.02737280467817)
16111292,building_16111292,POINT(-0.79469079086131 45.026380475883066)
16111312,building_16111312,POINT(-0.801945208460453 45.02670477655971)
16111313,building_16111313,POINT(-0.801798294326843 45.02315430032991)
19835869,building_19835869,POINT(-0.796241182528225 45.027129898466555)
19835872,building_19835872,POINT(-0.796901394868626 45.02699148190552)
19835874,building_19835874,POINT(-0.796043694328474 45.02822950033019)
