id,geom
building_1021468,POINT(8.894849690771396 42.56127277612645)
building_1054872,POINT(9.496306002360912 42.114545999578624)
building_1055089,POINT(9.30023460242028 42.32087684961304)
building_1055204,POINT(9.314402002426094 42.52902799964354)
building_1056153,POINT(9.51163100236674 42.33237499961121)
building_1057643,POINT(8.929158426905166 42.630999789465235)
building_1059541,POINT(9.342622442427972 42.73143591967224)
building_1061266,POINT(8.933272213288927 42.63290514046612)
building_1063090,POINT(9.348105002410342 42.3721939996199)
building_1064568,POINT(8.998990002512624 42.637865999665074)
building_1065924,POINT(8.88747683130737 42.28726256603593)
building_1069977,POINT(9.182486502447318 42.251295399604636)
building_1071317,POINT(8.807722710847397 42.48945231013348)
building_1071351,POINT(8.862988966610995 42.608293464900306)
building_1072524,POINT(9.182630002447283 42.25143049960467)
building_1073721,POINT(8.863124002546584 42.60833399966328)
building_1074701,POINT(9.182727402447265 42.25150149960469)
building_1075778,POINT(9.378197002416893 42.689000999665566)
building_1076172,POINT(9.244793073157966 42.173444147714925)
building_1077129,POINT(9.338788930321272 42.59853663017804)
building_500036,POINT(9.358508002436187 43.00549399971037)
building_500043,POINT(9.19385275185212 42.47191264180599)
building_500191,POINT(9.110175893451135 42.62299697896416)
building_501033,POINT(9.196994002433856 42.03995099957218)
building_501158,POINT(9.160020885786622 42.255561288494555)
building_502600,POINT(9.339980002406316 42.23748499959985)
building_503282,POINT(9.179030874090424 42.26070313990465)
building_503288,POINT(9.350090532436397 42.96165833970447)
building_503296,POINT(9.302626199698484 42.29926532792772)
building_503364,POINT(9.085822002491627 42.67107099966823)
building_504015,POINT(9.274978963915379 42.27556864370608)
building_504017,POINT(9.200002743619347 42.252643111369224)
building_504019,POINT(9.216781467442177 42.33113545361604)
building_504027,POINT(9.220081944861214 42.23613762990473)
building_507442,POINT(8.720306424398013 42.524163312380935)
building_513764,POINT(9.515942381795805 42.38905399661043)
building_514267,POINT(8.966654002519265 42.6001539996602)
building_514737,POINT(9.070740391383938 42.660374877444774)
building_516401,POINT(9.439861035562865 42.51579048660263)
building_516835,POINT(9.527255002369248 42.47852699963252)
building_599463,POINT(9.510380402372016 42.44377759962767)
building_599817,POINT(8.700510254378287 42.5047016828932)
building_600169,POINT(8.9574861025231 42.63119439966484)
building_601411,POINT(9.297777810257408 42.63719162994303)
building_601525,POINT(9.486389494038992 42.31330465794212)
building_603485,POINT(8.834182002552701 42.578219999659474)
building_607585,POINT(9.355452002403398 42.26042699960308)
building_607931,POINT(8.932700500049549 42.61725608726662)
building_608031,POINT(8.861550612238512 42.60932898797549)
building_609547,POINT(9.298701659165154 42.63335121102567)
building_609894,POINT(9.418283002380429 42.1070989995788)
building_610038,POINT(8.861724727654979 42.60924009041744)
building_614050,POINT(8.861576443822317 42.60917341145806)
building_627006,POINT(8.833882061426015 42.57840396109879)
building_628916,POINT(8.833889255549325 42.5784740615039)
building_629376,POINT(8.862037919848378 42.60901734107475)
building_631254,POINT(8.677843002590071 42.506345999651856)
building_631715,POINT(9.286750802426148 42.37377159962117)
building_632994,POINT(9.354401002424941 42.731626999672095)
building_704357,POINT(8.901985302536026 42.59908549966123)
building_705950,POINT(9.350246644442318 42.69472501892978)
building_707939,POINT(9.5385409499388 42.3276198701415)
building_709329,POINT(9.353461702409717 42.38882179962228)
building_709821,POINT(9.353306902409761 42.38886769962227)
building_710920,POINT(8.834126002552733 42.5786489996595)
building_711031,POINT(9.092146002488894 42.64743499966473)
building_711715,POINT(9.270927802430151 42.37241449962123)
building_715064,POINT(9.417005452400558 42.54737738535874)
building_716299,POINT(9.539529185697258 42.429366732958414)
building_716357,POINT(9.092798590539331 42.647028950245144)
building_718182,POINT(9.430402124617835 42.51369812186154)
building_719394,POINT(8.902300402535946 42.59915679966124)
building_720009,POINT(9.376487902403204 42.375231759619865)
building_723056,POINT(8.902228202535971 42.59928719966125)
building_724721,POINT(9.540681002359198 42.32935899961026)
building_726084,POINT(9.149584344882953 42.31481929658449)
building_726579,POINT(9.463205802390535 42.58826659964956)
building_729378,POINT(8.902370902535933 42.59930199966126)
building_732569,POINT(9.150642602458372 42.31360249961457)
building_733056,POINT(9.424361002402378 42.63013399965627)
building_733131,POINT(9.40214502906079 42.31955237961113)
building_765706,POINT(9.083666402491277 42.65135869966549)
building_766334,POINT(9.284784002426663 42.374012999621264)
building_767210,POINT(9.449386602381136 42.29901799960724)
building_767329,POINT(9.304256577127735 42.29673441299719)
building_769233,POINT(9.29108420242427 42.356943299618614)
building_770721,POINT(8.96391500252 42.6006749996603)
building_771727,POINT(8.834903002552533 42.57867899965949)
building_771784,POINT(9.423729038752125 42.31699540870132)
building_773676,POINT(9.525186057370133 42.486607542967036)
building_776578,POINT(9.26859818615781 42.15767803226559)
building_777014,POINT(9.418783302403918 42.632528599656744)
building_781268,POINT(9.26985030243051 42.37418589962153)
building_782587,POINT(8.903021702535785 42.59964809966129)
building_782633,POINT(9.429768054489326 42.08806386013907)
building_784047,POINT(9.521028614864642 42.339201862112056)
building_785861,POINT(8.90283400253584 42.599770399661296)
building_787364,POINT(9.144584702459888 42.312511399614515)
building_787534,POINT(8.966712202519282 42.60089979966028)
building_788696,POINT(9.164854422456807 42.35890005962111)
building_792935,POINT(8.834432002552633 42.57818299965946)
building_855999,POINT(8.835796127668067 42.5781283701361)
building_856600,POINT(9.284275493811146 42.374479013124244)
building_860301,POINT(8.835947002552222 42.577898999659325)
building_861775,POINT(9.29204012483983 42.35521930849514)
building_863045,POINT(8.836093002552193 42.57796899965938)
building_863129,POINT(9.396993635730988 42.36859372045184)
building_864485,POINT(9.476533455243311 42.267196938060245)
building_865846,POINT(9.529010002364192 42.37476699961721)
building_865897,POINT(9.3144527071293 42.68009738798076)
building_865898,POINT(9.396977502397679 42.369037574618595)
building_868684,POINT(9.260856102432257 42.36189669961987)
building_870174,POINT(9.525048002367432 42.424962999624654)
building_870196,POINT(8.900684802533107 42.52974369965113)
building_872714,POINT(9.52809790061035 42.37490759287333)
building_873040,POINT(9.447237002394514 42.58565599964945)
building_874115,POINT(9.345962988120613 42.271498636747744)
building_874326,POINT(8.900869402533052 42.529735899651094)
building_875793,POINT(9.290093302419027 42.23623429960053)
building_878730,POINT(9.001695002508997 42.57510899965585)
building_880116,POINT(9.002053602508898 42.57507379965589)
building_882435,POINT(8.905033502534726 42.588216085373865)
building_882452,POINT(9.164224952456989 42.35931419962117)
building_883668,POINT(9.452144302380423 42.29898659960721)
building_940472,POINT(9.245938252427571 42.17578948709212)
building_942016,POINT(9.300129997427183 42.32295091592495)
building_942021,POINT(9.440112002393189 42.51516999963934)
building_943089,POINT(9.495041602371586 42.34621479961352)
building_943570,POINT(9.270362252420437 42.156474174588794)
building_944581,POINT(8.857919002547819 42.60572099966302)
building_946806,POINT(8.835661002552254 42.576931999659216)
building_948175,POINT(9.348800002412576 42.42542349962775)
building_949557,POINT(9.364458852407042 42.39197041212253)
building_949629,POINT(8.835692002552252 42.57708099965926)
building_950607,POINT(8.803916169223541 42.50004592187077)
building_950639,POINT(9.320420440487387 42.02222027318054)
building_950834,POINT(9.36443661669276 42.39205178533682)
building_950961,POINT(8.895471427535927 42.5609029746558)
building_952169,POINT(8.895354884354129 42.5608094269285)
building_953360,POINT(9.364451082407056 42.392178639622564)
building_953517,POINT(9.475328002373113 42.26782599960215)
building_954350,POINT(9.420213202404973 42.66428119966126)
building_954389,POINT(9.259152219100539 42.387704382957054)
building_955786,POINT(8.854414002548749 42.60613099966313)
building_955831,POINT(9.53046767590195 42.41523579329084)
building_955949,POINT(9.419836870327154 42.627264890658935)
building_958163,POINT(8.835356002552354 42.577320999659285)
building_958242,POINT(9.403459102399532 42.44711869963002)
building_958523,POINT(8.895548752535912 42.56098883298911)
building_959638,POINT(9.01291800250328 42.514979499646884)
building_959656,POINT(9.316514112402647 42.678114333943725)
building_959657,POINT(8.904723902534847 42.58910989340973)
building_961001,POINT(9.370877802397562 42.21859899959652)
building_961071,POINT(9.012094755755694 42.63194031524834)
building_961089,POINT(9.290535402418922 42.23643549960057)
building_963702,POINT(8.895422727535948 42.56111154965583)
building_964761,POINT(9.422846888103004 42.31693477103897)
building_964916,POINT(9.366253081633381 42.365134210217164)
building_1022714,POINT(9.49263200236187 42.11512499957878)
building_1023695,POINT(9.339973077978696 42.59850002256232)
building_1023916,POINT(9.291430202418729 42.23712169960064)
building_1024809,POINT(9.463801502377875 42.30851619960844)
building_1025995,POINT(9.34638954526331 42.27042877103327)
building_1026222,POINT(9.291541902418698 42.23717549960067)
building_1027255,POINT(8.983487102516666 42.63815839966541)
building_1028360,POINT(9.184576873777365 42.25182629411588)
building_1029817,POINT(9.29152360241872 42.237557399600725)
building_1032421,POINT(9.365739648216477 42.217628299492546)
building_1034547,POINT(9.402349679317162 42.31973682268808)
building_1038433,POINT(9.166421414577751 42.361914448106354)
building_1040341,POINT(9.17232262387825 42.24587849246114)
building_1040602,POINT(9.338608315601128 42.59877457333065)
building_1040743,POINT(8.902382402532695 42.53046239965116)
building_1040812,POINT(8.801302293027351 42.36567729010482)
building_1043075,POINT(8.831982280331202 42.581393151511804)
building_1043351,POINT(9.314150027426153 42.528981337143534)
building_1043372,POINT(8.930839135234747 42.63761897667715)
building_1044244,POINT(9.338376127277064 42.598875317946415)
building_1045813,POINT(8.990841502512632 42.592742599658656)
building_1048151,POINT(9.348609402434592 42.912811199697714)
building_1049473,POINT(8.931373947295882 42.63753072008509)
building_1107057,POINT(8.932350002528453 42.606097999661706)
building_1108992,POINT(9.28350853575523 42.26208214960452)
building_1109038,POINT(9.18342600244712 42.25224999960481)
building_1113545,POINT(9.48051724594461 42.483795706059105)
building_1113784,POINT(9.532398002365055 42.41366599962289)
building_1114802,POINT(9.416848691289426 42.546010721866494)
building_1116862,POINT(9.18317000244718 42.252133999604766)
building_1117857,POINT(9.351078609202848 42.698504757191174)
building_1117907,POINT(8.83401929426451 42.57480454786088)
building_1117973,POINT(9.183176002447171 42.252041999604735)
building_1118115,POINT(8.952011552132817 42.58982811589775)
building_1119054,POINT(9.183119366946874 42.25210041372265)
building_1119140,POINT(9.246179702427392 42.17321149959174)
building_1120553,POINT(9.004534657133375 42.31788852706407)
building_1122457,POINT(9.246328502427344 42.1729724995917)
building_1123665,POINT(9.203865002451495 42.462017999635684)
building_1124563,POINT(9.179819438061152 42.25293730445784)
building_1124796,POINT(9.430297002404748 42.71723999966867)
building_1125785,POINT(9.343088002405485 42.23671999959972)
building_1127993,POINT(9.182762602447275 42.25198549960473)
building_1129328,POINT(8.949758602521273 42.54950989965311)
building_1131223,POINT(9.473847333902642 42.77851637499234)
building_1131467,POINT(9.36067951350784 42.14279464402963)
building_1131470,POINT(9.246176212543366 42.17260253809119)
building_1157769,POINT(9.315306002425876 42.529415999643625)
building_1158836,POINT(9.051717702493493 42.52061769964701)
building_1078164,POINT(9.173550002449375 42.24613899960403)
building_1185455,POINT(8.925231020695627 42.632164992100115)
building_1188346,POINT(9.335631002436823 42.88784399969443)
building_1188487,POINT(8.872334802542646 42.57569289965836)
building_1188550,POINT(8.92433125328694 42.62736844010692)
building_1188675,POINT(8.930433365414421 42.604425022264046)
building_1190649,POINT(8.85240580254937 42.60822389966349)
building_1191563,POINT(9.322807002400333 42.0095741995654)
building_1191598,POINT(8.93686310252823 42.62628329966454)
building_1191815,POINT(9.47940910237799 42.400054999621794)
building_1192812,POINT(9.053485602493074 42.5214221996471)
building_1193464,POINT(9.433688002400197 42.63505899965681)
building_1193704,POINT(9.002261986320127 42.31711654990462)
