building_id,id,geom
773770,building_773770,POINT(-0.026893421166431 44.88569829551343)
1245065,building_1245065,POINT(-0.037213994611327 44.879657000271116)
24740822,building_24740822,POINT(-0.010570346791794 44.881697899602116)
24740831,building_24740831,POINT(-0.010626894620493 44.88169010027002)
45784092,building_45784092,POINT(-0.045489051053222 44.87023228188407)
47796043,building_47796043,POINT(-0.031326194613525 44.8781078002706)
54378092,building_54378092,POINT(-0.045862994607703 44.886603000272444)
54378110,building_54378110,POINT(-0.010442994620555 44.881715000269985)
839448,building_839448,POINT(-0.035349093938025 44.881624845899665)
1424245,building_1424245,POINT(-0.040067180351665 44.88114947516208)
3531482,building_3531482,POINT(-0.029727994614561 44.87248100026985)
23300917,building_23300917,POINT(-0.048057375036448 44.8801010938082)
918947,building_918947,POINT(-0.041258869860671 44.877297290717756)
1060795,building_1060795,POINT(-0.046522936403826 44.88367005031351)
1300057,building_1300057,POINT(-0.030673695788855 44.87879009020787)
1450767,building_1450767,POINT(-0.039145994610475 44.88171600027148)
2728115,building_2728115,POINT(-0.00925198382916 44.87980879115691)
2851471,building_2851471,POINT(-0.011399994620504 44.87832500026963)
25449032,building_25449032,POINT(-0.033749994612682 44.87801900027074)
28257735,building_28257735,POINT(-0.041877494609828 44.87799910027115)
