building_id,id,geom
7073672,building_7073672,POINT(-0.556595994413625 45.038263000318295)
7148247,building_7148247,POINT(-0.558793994412828 45.038375000318425)
7189377,building_7189377,POINT(-0.558860994412736 45.03917800031851)
7192428,building_7192428,POINT(-0.558915153708313 45.03932951369861)
7268309,building_7268309,POINT(-0.557059224156427 45.03929923678986)
7268467,building_7268467,POINT(-0.557240794413294 45.03942046281846)
7303265,building_7303265,POINT(-0.559053451891944 45.03987360302644)
7305357,building_7305357,POINT(-0.558976994412657 45.03960600031858)
7306069,building_7306069,POINT(-0.55914229441259 45.03969720031861)
7312441,building_7312441,POINT(-0.559549717918849 45.03970737163795)
7315998,building_7315998,POINT(-0.55998537312209 45.040015045304486)
7317347,building_7317347,POINT(-0.560279089200505 45.03977472039982)
7332724,building_7332724,POINT(-0.558477994412811 45.03990000031861)
7339485,building_7339485,POINT(-0.557661522742224 45.040071701617585)
7340157,building_7340157,POINT(-0.557508984936988 45.04013437582984)
7341135,building_7341135,POINT(-0.557276179766411 45.04021598387474)
7555798,building_7555798,POINT(-0.565173994410333 45.040834000319045)
7681930,building_7681930,POINT(-0.586303494402506 45.043828200320625)
7734057,building_7734057,POINT(-0.575423212252758 45.04251824923036)
7912844,building_7912844,POINT(-0.565612194409608 45.047393400319905)
7952726,building_7952726,POINT(-0.575718904370736 45.04738094245191)
7997941,building_7997941,POINT(-0.558273594412647 45.04264190031894)
8395308,building_8395308,POINT(-0.541922142982662 45.05197917921678)
8401666,building_8401666,POINT(-0.542878994417606 45.04900300031886)
8487611,building_8487611,POINT(-0.554561593354992 45.04206201989907)
8492533,building_8492533,POINT(-0.556076294413449 45.04244120031877)
8581698,building_8581698,POINT(-0.538685252066942 45.04756986705292)
8664074,building_8664074,POINT(-0.545528025239348 45.043552652635015)
8713410,building_8713410,POINT(-0.551333534060621 45.041720902734916)
8881102,building_8881102,POINT(-0.534882238856456 45.0363841960924)
8972883,building_8972883,POINT(-0.552571894414861 45.04063590031838)
9070898,building_9070898,POINT(-0.551438457454616 45.03710562451777)
9196643,building_9196643,POINT(-0.520005701088347 45.03838371002275)
21291703,building_21291703,POINT(-0.560666520461651 45.03968145314305)
23301973,building_23301973,POINT(-0.553274841408466 45.04070971653094)
23301974,building_23301974,POINT(-0.55835891338423 45.038767384009056)
23301976,building_23301976,POINT(-0.556972113564606 45.03893991000746)
23301984,building_23301984,POINT(-0.558864766404357 45.039565453956854)
24742181,building_24742181,POINT(-0.559605294412497 45.03885290031851)
24742183,building_24742183,POINT(-0.559998432406315 45.0402002954526)
24742186,building_24742186,POINT(-0.555173194414008 45.0397341003184)
24742190,building_24742190,POINT(-0.584383064160719 45.04109215270272)
24742201,building_24742201,POINT(-0.525064994425441 45.03204700031581)
26060889,building_26060889,POINT(-0.557010994413282 45.04053000031862)
26060892,building_26060892,POINT(-0.571014994407823 45.045666000319976)
26060894,building_26060894,POINT(-0.552254006054106 45.04362461197249)
26060898,building_26060898,POINT(-0.553006994414418 45.043968000318806)
45452402,building_45452402,POINT(-0.556176085810149 45.03824499966319)
45452404,building_45452404,POINT(-0.560062116356069 45.03870390270877)
45777731,building_45777731,POINT(-0.523801023885894 45.03880155498007)
46479133,building_46479133,POINT(-0.560483972550809 45.04153464200014)
47798717,building_47798717,POINT(-0.5565101803558 45.038052528422426)
47798721,building_47798721,POINT(-0.54602019441586 45.05619170031992)
49666878,building_49666878,POINT(-0.553151594414612 45.04111460031849)
50536908,building_50536908,POINT(-0.556364111135259 45.03945103241825)
50821784,building_50821784,POINT(-0.556058480881115 45.03945469412591)
50821792,building_50821792,POINT(-0.567065690926492 45.044924979766634)
54379271,building_54379271,POINT(-0.562354168148059 45.043278726408914)
78403606,building_78403606,POINT(-0.559989294412281 45.039766400318655)
78403608,building_78403608,POINT(-0.559411297597358 45.040163193502366)
78403610,building_78403610,POINT(-0.55432025794141 45.04238896327958)
78403612,building_78403612,POINT(-0.554557759641151 45.04214523859026)
78403625,building_78403625,POINT(-0.551145992265798 45.038285739407286)
78403626,building_78403626,POINT(-0.55386070154884 45.03865694502771)
78403628,building_78403628,POINT(-0.539540068493717 45.039245552169334)
7172600,building_7172600,POINT(-0.56051899441214 45.03919400031864)
7210617,building_7210617,POINT(-0.557387394413293 45.03882880031839)
7248513,building_7248513,POINT(-0.55489209111535 45.039803662547136)
7251348,building_7251348,POINT(-0.555012295875109 45.04031550730946)
7252473,building_7252473,POINT(-0.555376194413889 45.04027010031848)
7295798,building_7295798,POINT(-0.558337695437149 45.0397272147718)
7350773,building_7350773,POINT(-0.559156994412504 45.04063200031873)
7354070,building_7354070,POINT(-0.560214509424377 45.040720421566675)
7358671,building_7358671,POINT(-0.560499386632728 45.03896792882072)
7399284,building_7399284,POINT(-0.559572529417317 45.03862132066931)
7399580,building_7399580,POINT(-0.56077184441202 45.03954886031866)
7400514,building_7400514,POINT(-0.558704110847781 45.04045709894788)
7401891,building_7401891,POINT(-0.556186718498064 45.037992296512165)
7404186,building_7404186,POINT(-0.560534151686454 45.04218638388285)
7446976,building_7446976,POINT(-0.577060665706872 45.043527825847576)
7969897,building_7969897,POINT(-0.568687782052216 45.051166710854524)
8011850,building_8011850,POINT(-0.57173421390966 45.046140090798666)
8016512,building_8016512,POINT(-0.566430952325092 45.04462707893443)
8702706,building_8702706,POINT(-0.551224944900536 45.041632435266514)
9094920,building_9094920,POINT(-0.55292437219803 45.038525507750755)
16076979,building_16076979,POINT(-0.557063243918902 45.038805106518396)
16076989,building_16076989,POINT(-0.557062287993357 45.04020761430415)
16076992,building_16076992,POINT(-0.556689566603167 45.04041517473091)
16077010,building_16077010,POINT(-0.570863994408134 45.04269500031962)
16077024,building_16077024,POINT(-0.583080391671959 45.04492805231846)
19650143,building_19650143,POINT(-0.55603154987842 45.03851099429038)
19650246,building_19650246,POINT(-0.560576994412092 45.03951700031865)
19650311,building_19650311,POINT(-0.579904560044864 45.04143791179741)
19650402,building_19650402,POINT(-0.559731494411897 45.045273200319315)
19650448,building_19650448,POINT(-0.570611598081314 45.04557342107178)
19650547,building_19650547,POINT(-0.555140306836445 45.04460336049541)
19650611,building_19650611,POINT(-0.531343016267176 45.03812178097195)
19650666,building_19650666,POINT(-0.55055701370857 45.03900033057336)
22409488,building_22409488,POINT(-0.558304853603841 45.03980101750218)
22409490,building_22409490,POINT(-0.560525905523269 45.038962978096365)
22409492,building_22409492,POINT(-0.551905438400144 45.0431483989066)
27290239,building_27290239,POINT(-0.558463936491467 45.03964710450977)
27290240,building_27290240,POINT(-0.558814994412702 45.03975300031861)
27290241,building_27290241,POINT(-0.556659595845848 45.04034574502399)
27290337,building_27290337,POINT(-0.521651259813533 45.03873981890219)
28398078,building_28398078,POINT(-0.556633486252083 45.041317854141354)
52294922,building_52294922,POINT(-0.558252906817821 45.03925927736868)
53222829,building_53222829,POINT(-0.547724626977262 45.041164011630556)
3518517,building_3518517,POINT(-0.511973227491232 45.03138120975835)
7000688,building_7000688,POINT(-0.555190494413914 45.04074530031854)
7243578,building_7243578,POINT(-0.556147841431516 45.03928059226669)
7287802,building_7287802,POINT(-0.557695194413106 45.039723000318524)
7323684,building_7323684,POINT(-0.559971394412255 45.04014326031869)
7365295,building_7365295,POINT(-0.55685809441335 45.040359100318575)
7366045,building_7366045,POINT(-0.560437802035675 45.040430527595234)
7369289,building_7369289,POINT(-0.560290007079565 45.040287407859736)
7370356,building_7370356,POINT(-0.559907994412334 45.0394920003186)
7372877,building_7372877,POINT(-0.559837841441443 45.04127023052181)
7373304,building_7373304,POINT(-0.559263975963805 45.04103688107832)
7405443,building_7405443,POINT(-0.557047271039123 45.04028459376233)
7405843,building_7405843,POINT(-0.556630994413556 45.0389192003184)
7405953,building_7405953,POINT(-0.556661994413553 45.03883100031838)
7406651,building_7406651,POINT(-0.56148629441148 45.04283080031913)
7407208,building_7407208,POINT(-0.55680753877925 45.04037640513637)
7407478,building_7407478,POINT(-0.556652790780485 45.03999111501539)
7408152,building_7408152,POINT(-0.555363532564432 45.03878858510519)
7409268,building_7409268,POINT(-0.557774152829908 45.0399427936412)
7409439,building_7409439,POINT(-0.556579819128517 45.041616474397415)
7409486,building_7409486,POINT(-0.556310994413521 45.04064700031855)
7409842,building_7409842,POINT(-0.556158094413463 45.0419525003187)
7410801,building_7410801,POINT(-0.557104187097843 45.03868651725053)
7411294,building_7411294,POINT(-0.557592644501623 45.04009990670042)
7449517,building_7449517,POINT(-0.575899904852473 45.044267375120384)
7669385,building_7669385,POINT(-0.585950272254203 45.041524833875776)
7766652,building_7766652,POINT(-0.568262016220201 45.051489869934656)
7983346,building_7983346,POINT(-0.559729994412069 45.04329500031907)
8457014,building_8457014,POINT(-0.555764171336621 45.0426499157034)
8634748,building_8634748,POINT(-0.541804866899744 45.04110836197923)
8681422,building_8681422,POINT(-0.552008871295986 45.04083047266347)
8684178,building_8684178,POINT(-0.55299750909351 45.041939087608235)
9072204,building_9072204,POINT(-0.552191463614582 45.03832314534782)
9117896,building_9117896,POINT(-0.551477838848005 45.03837277462497)
9346025,building_9346025,POINT(-0.519779994428115 45.02293400031442)
9348401,building_9348401,POINT(-0.511595750432976 45.02609544036466)
25450405,building_25450405,POINT(-0.559632394412367 45.04023510031869)
25450406,building_25450406,POINT(-0.556600308744611 45.04044258334095)
25450407,building_25450407,POINT(-0.556564094413647 45.038134900318255)
25450413,building_25450413,POINT(-0.521419542914365 45.038670918006666)
45692494,building_45692494,POINT(-0.553458994414501 45.04112740031846)
47039107,building_47039107,POINT(-0.559183136391489 45.0393263696625)
47039109,building_47039109,POINT(-0.554377994414377 45.038755600318225)
49349564,building_49349564,POINT(-0.55846701196115 45.03926775409186)
49349569,building_49349569,POINT(-0.559195494412565 45.03976030031864)
49349571,building_49349571,POINT(-0.559755382520484 45.0402963968485)
51484292,building_51484292,POINT(-0.567609994408336 45.0538430003208)
51484310,building_51484310,POINT(-0.543077947318229 45.0525012016192)
51862963,building_51862963,POINT(-0.54329066108473 45.04200786698468)
54857225,building_54857225,POINT(-0.521457994427428 45.023954000314646)
54857226,building_54857226,POINT(-0.521880994426886 45.02848500031522)
55074522,building_55074522,POINT(-0.556188189369604 45.0385878434535)
55074523,building_55074523,POINT(-0.558170289921014 45.039339430413726)
55074524,building_55074524,POINT(-0.558389434800521 45.03967876872528)
56262626,building_56262626,POINT(-0.558793760751613 45.040267663359664)
57909659,building_57909659,POINT(-0.55646877367013 45.03922977893188)
57909660,building_57909660,POINT(-0.55935849324811 45.039631386751516)
