building_id,id,geom
6890188,building_6890188,POINT(-0.61543624028839 44.893827651729694)
6890692,building_6890692,POINT(-0.614736716230184 44.89453612656589)
6891200,building_6891200,POINT(-0.614477637350244 44.894210716654555)
6891705,building_6891705,POINT(-0.614762248737049 44.89362589440775)
6893175,building_6893175,POINT(-0.613466889859305 44.89306672805906)
6926330,building_6926330,POINT(-0.620166094403696 44.889998200303324)
8573785,building_8573785,POINT(-0.605135994408718 44.89414100030301)
8574526,building_8574526,POINT(-0.606757994408127 44.894266000303126)
8576061,building_8576061,POINT(-0.607803994407756 44.894215000303205)
8577020,building_8577020,POINT(-0.609743994407091 44.89388300030325)
8579201,building_8579201,POINT(-0.607007379884149 44.89098782160285)
8580602,building_8580602,POINT(-0.605752094408662 44.89222213601709)
8585551,building_8585551,POINT(-0.604709994409003 44.892604000302796)
8619800,building_8619800,POINT(-0.603789905303669 44.892675223396196)
8621146,building_8621146,POINT(-0.602899194409658 44.89252310030268)
8622937,building_8622937,POINT(-0.603162350791653 44.89247539581366)
8629606,building_8629606,POINT(-0.608591994407674 44.89191800030294)
8880123,building_8880123,POINT(-0.606693262420473 44.886798677269724)
8880452,building_8880452,POINT(-0.606600571016427 44.886757894010294)
8890736,building_8890736,POINT(-0.605102394409164 44.889122700302394)
8894003,building_8894003,POINT(-0.604536994409395 44.88879000030234)
8925178,building_8925178,POINT(-0.608462363678366 44.888060593113785)
8935784,building_8935784,POINT(-0.607380994408378 44.88877300030247)
8936363,building_8936363,POINT(-0.609217994407675 44.889310000302615)
8936669,building_8936669,POINT(-0.609225281932205 44.88891861214278)
8936982,building_8936982,POINT(-0.609540631676871 44.88837401564361)
9016780,building_9016780,POINT(-0.60081199441089 44.8869000003019)
9020707,building_9020707,POINT(-0.600487694410975 44.88728380030194)
9024176,building_9024176,POINT(-0.601229894410675 44.887663200302)
9024601,building_9024601,POINT(-0.597708794412119 44.88555090030153)
9060518,building_9060518,POINT(-0.602426994410171 44.88852900030216)
9064742,building_9064742,POINT(-0.594602462496118 44.88813132251395)
9065130,building_9065130,POINT(-0.591550481583814 44.887524052117584)
9065485,building_9065485,POINT(-0.597610824706061 44.88787697346366)
9066518,building_9066518,POINT(-0.595989111756798 44.8879444477799)
9189884,building_9189884,POINT(-0.592863024760265 44.884518470486334)
9189901,building_9189901,POINT(-0.59456099441333 44.88455200030126)
9197487,building_9197487,POINT(-0.597522794412199 44.885389200301496)
9231546,building_9231546,POINT(-0.596093594412858 44.8836756003012)
9239617,building_9239617,POINT(-0.592554694413946 44.885743700301276)
9239904,building_9239904,POINT(-0.592844594413829 44.885872000301305)
9324739,building_9324739,POINT(-0.586067294416279 44.88558370030091)
9326117,building_9326117,POINT(-0.579167442320805 44.87668081129264)
9328949,building_9328949,POINT(-0.577886412581126 44.87548223963673)
9330097,building_9330097,POINT(-0.577796994420168 44.87479800029909)
9331116,building_9331116,POINT(-0.577972002707458 44.87427864373485)
9333206,building_9333206,POINT(-0.579362540109308 44.87598620494744)
9334683,building_9334683,POINT(-0.579644194419381 44.876255100299396)
9368003,building_9368003,POINT(-0.578525889463216 44.87614690042319)
9368406,building_9368406,POINT(-0.578107105125589 44.87560768766395)
9371298,building_9371298,POINT(-0.579687566568213 44.876696876483834)
9372008,building_9372008,POINT(-0.57864111108628 44.877729058632845)
9374324,building_9374324,POINT(-0.580439594418988 44.877523200299585)
9375077,building_9375077,POINT(-0.580814794418872 44.877312400299616)
9375535,building_9375535,POINT(-0.579518366863367 44.8750058848045)
9378093,building_9378093,POINT(-0.586119394416317 44.88494900030085)
9379934,building_9379934,POINT(-0.587996073170301 44.885868756979114)
9634022,building_9634022,POINT(-0.585093983315062 44.872908433703195)
9636380,building_9636380,POINT(-0.584799404485042 44.87244975437679)
9637573,building_9637573,POINT(-0.582517994418667 44.87265200029912)
9639504,building_9639504,POINT(-0.583071594418432 44.87306970029919)
9640145,building_9640145,POINT(-0.585207994417758 44.87204300029916)
9756286,building_9756286,POINT(-0.5906138944158 44.872330100299486)
9763482,building_9763482,POINT(-0.587846958974778 44.87372620656399)
9798143,building_9798143,POINT(-0.588986994416307 44.87318900029949)
9890783,building_9890783,POINT(-0.58679403187755 44.87603432425829)
