building_id,id,geom
19715122,building_19715122,POINT(-0.537974399250226 44.73664789379293)
19715134,building_19715134,POINT(-0.530490574722718 44.7384214531203)
19715137,building_19715137,POINT(-0.530048253656104 44.73634237374211)
19715141,building_19715141,POINT(-0.532321905411241 44.73129504394671)
19715142,building_19715142,POINT(-0.53444920034615 44.73457302949463)
19715144,building_19715144,POINT(-0.53415939444775 44.735673100279)
19715146,building_19715146,POINT(-0.534116204856026 44.73601253170954)
19715150,building_19715150,POINT(-0.534052694447774 44.735847800279004)
19715151,building_19715151,POINT(-0.532597394448597 44.73230150027849)
19715184,building_19715184,POINT(-0.533411294447539 44.74121570027967)
19715191,building_19715191,POINT(-0.531733670650489 44.74112078849097)
19715193,building_19715193,POINT(-0.531447503551814 44.74021817191556)
19715198,building_19715198,POINT(-0.538831194445602 44.74126860027999)
19715202,building_19715202,POINT(-0.539401194445431 44.740898600279955)
19715211,building_19715211,POINT(-0.537516494446308 44.73850560027956)
19715220,building_19715220,POINT(-0.536609805710354 44.73668305073997)
19715230,building_19715230,POINT(-0.54311781182882 44.741535799561916)
19715232,building_19715232,POINT(-0.541140776907804 44.74078805944788)
19715235,building_19715235,POINT(-0.542614294444489 44.73854600027981)
19715236,building_19715236,POINT(-0.537718075154892 44.73775270260793)
19715254,building_19715254,POINT(-0.53470198919917 44.74436900318896)
19715255,building_19715255,POINT(-0.539325594444878 44.74763290028082)
19715256,building_19715256,POINT(-0.54104679444436 44.74651250028079)
19715261,building_19715261,POINT(-0.540399194444842 44.743612400280384)
19715264,building_19715264,POINT(-0.54300625474886 44.74546611211482)
19715273,building_19715273,POINT(-0.54773634564793 44.7500413114498)
19715277,building_19715277,POINT(-0.543386994443609 44.74555100028079)
19715280,building_19715280,POINT(-0.542046203531112 44.74637409955675)
19715284,building_19715284,POINT(-0.543303139965325 44.748548664910935)
19715286,building_19715286,POINT(-0.542524507360174 44.751023928072165)
19715302,building_19715302,POINT(-0.541750991917934 44.751737457562456)
19715305,building_19715305,POINT(-0.538020360398449 44.75086793357163)
19715308,building_19715308,POINT(-0.546656327919272 44.75049478428791)
19715314,building_19715314,POINT(-0.543315094442987 44.75307370028176)
19715323,building_19715323,POINT(-0.549388881645574 44.752499547203136)
19715325,building_19715325,POINT(-0.549228327079401 44.752273346387774)
22409762,building_22409762,POINT(-0.527393594448504 44.754908000281134)
22409764,building_22409764,POINT(-0.527126237584685 44.75487683037074)
22409765,building_22409765,POINT(-0.527140994448621 44.75460340028109)
25450831,building_25450831,POINT(-0.533629977175774 44.75069519413511)
25450837,building_25450837,POINT(-0.518227975713485 44.72862095265812)
25450848,building_25450848,POINT(-0.516058294454783 44.72890190027717)
25450856,building_25450856,POINT(-0.516572094454573 44.729217500277215)
25450867,building_25450867,POINT(-0.538307561466965 44.73228548115938)
25450868,building_25450868,POINT(-0.538413994446557 44.73191300027875)
25450869,building_25450869,POINT(-0.537307294447032 44.730994700278586)
25450870,building_25450870,POINT(-0.537714962231728 44.73137191091623)
25450871,building_25450871,POINT(-0.536075712512032 44.736024759183714)
25450873,building_25450873,POINT(-0.541231497230886 44.74161054267338)
25450875,building_25450875,POINT(-0.539350494444504 44.75185640028138)
25827735,building_25827735,POINT(-0.542041609571795 44.74162995057429)
28197610,building_28197610,POINT(-0.540065729393579 44.750237437409126)
28543936,building_28543936,POINT(-0.526735694448795 44.754254900281026)
28543937,building_28543937,POINT(-0.527508861425718 44.75427605007478)
28543938,building_28543938,POINT(-0.527444302731907 44.75463157020528)
28543940,building_28543940,POINT(-0.527826094448359 44.75479350028114)
28780479,building_28780479,POINT(-0.532300701467045 44.7518751605869)
28780482,building_28780482,POINT(-0.531467994447739 44.74693600028033)
28780493,building_28780493,POINT(-0.524427546629214 44.72545984744242)
28780498,building_28780498,POINT(-0.541802372706972 44.74826110038567)
29193357,building_29193357,POINT(-0.52790969444837 44.75433290028108)
45777991,building_45777991,POINT(-0.532030294446902 44.7543093002813)
47799411,building_47799411,POINT(-0.532091794447001 44.75291670028116)
47799419,building_47799419,POINT(-0.532470494447018 44.75114080028091)
47799422,building_47799422,POINT(-0.522269814125386 44.72895351918653)
47799424,building_47799424,POINT(-0.523898694452255 44.7258213002772)
47799428,building_47799428,POINT(-0.528636911117415 44.723713400277184)
47799432,building_47799432,POINT(-0.537781394445572 44.745963600280554)
50537021,building_50537021,POINT(-0.532416150726023 44.73182139273896)
51863034,building_51863034,POINT(-0.540305282680302 44.74206032380957)
52419915,building_52419915,POINT(-0.530681630518453 44.75661910973007)
52647783,building_52647783,POINT(-0.526546331108011 44.73306539916944)
54986006,building_54986006,POINT(-0.532436566704316 44.755882149321124)
55074643,building_55074643,POINT(-0.536059860724312 44.749517758180986)
55074646,building_55074646,POINT(-0.529547251843503 44.738275330506106)
55074651,building_55074651,POINT(-0.546056773868073 44.748425046994655)
56262703,building_56262703,POINT(-0.54102814383399 44.754462645202196)
56963349,building_56963349,POINT(-0.550094751914903 44.753135676098935)
56963351,building_56963351,POINT(-0.531486194447005 44.75536580028143)
56963353,building_56963353,POINT(-0.531205494447117 44.7552382002814)
56963366,building_56963366,POINT(-0.533357222442644 44.73943223858103)
57909744,building_57909744,POINT(-0.541552061669872 44.75336998141136)
58157382,building_58157382,POINT(-0.521319294453084 44.72687030027719)
19715336,building_19715336,POINT(-0.54816989444144 44.750928500281724)
19715342,building_19715342,POINT(-0.541087724994747 44.75341113718313)
19715344,building_19715344,POINT(-0.542659094443328 44.75182370028156)
19715352,building_19715352,POINT(-0.556060807282942 44.74841113941388)
19715369,building_19715369,POINT(-0.562280996854766 44.741828688612834)
23302254,building_23302254,POINT(-0.548299393548652 44.75042572140161)
23302256,building_23302256,POINT(-0.528739080658934 44.75744470074435)
23302263,building_23302263,POINT(-0.53831073130396 44.73473976244323)
23302267,building_23302267,POINT(-0.532987894448405 44.7329177002786)
23302272,building_23302272,POINT(-0.538639317215234 44.74710854403675)
23302273,building_23302273,POINT(-0.539726494444469 44.750708800281245)
26061259,building_26061259,POINT(-0.549453494440886 44.75204210028194)
26061260,building_26061260,POINT(-0.548213595480565 44.75025261638728)
26061267,building_26061267,POINT(-0.539942198803377 44.75672323262921)
26061271,building_26061271,POINT(-0.539621094443933 44.7573601002821)
26061280,building_26061280,POINT(-0.530535716428378 44.753557445267504)
26061281,building_26061281,POINT(-0.535365123546834 44.748234556311836)
26061297,building_26061297,POINT(-0.515372819547223 44.73067955027923)
26061300,building_26061300,POINT(-0.537593588384603 44.73458115829931)
26061302,building_26061302,POINT(-0.538199182691309 44.7340377392964)
26061307,building_26061307,POINT(-0.54010099444439 44.75008200028118)
27290807,building_27290807,POINT(-0.551016282144808 44.75315834417081)
27290808,building_27290808,POINT(-0.54873722543212 44.75123386028565)
27290810,building_27290810,POINT(-0.552929620069286 44.7571354233527)
27290816,building_27290816,POINT(-0.540136394445587 44.73605250027936)
27290819,building_27290819,POINT(-0.534450494447641 44.73574030027903)
27290820,building_27290820,POINT(-0.534626494447575 44.735778200279064)
27290821,building_27290821,POINT(-0.5349150217199 44.73645716878779)
27290822,building_27290822,POINT(-0.534666592748547 44.735832422788825)
27290823,building_27290823,POINT(-0.534734223586828 44.73592321244809)
27290826,building_27290826,POINT(-0.535078594447392 44.73602260027912)
27290842,building_27290842,POINT(-0.54276639444338 44.75077170028143)
27912284,building_27912284,POINT(-0.546408825434384 44.75083976071126)
28191010,building_28191010,POINT(-0.52618333275173 44.75445203052436)
28193370,building_28193370,POINT(-0.532826394448458 44.7329710002786)
29160160,building_29160160,POINT(-0.535066192082505 44.73637001789758)
29160161,building_29160161,POINT(-0.534999408099696 44.73628030869548)
29160162,building_29160162,POINT(-0.534932304858119 44.73619101808415)
49349804,building_49349804,POINT(-0.542519336870532 44.7459515182732)
49349808,building_49349808,POINT(-0.511991243486189 44.743901317654874)
49663597,building_49663597,POINT(-0.532518994447326 44.74738410028043)
49934476,building_49934476,POINT(-0.532481502940641 44.74179274650445)
49934482,building_49934482,POINT(-0.540325219219253 44.746013653246514)
52063353,building_52063353,POINT(-0.542674340517878 44.745709180706946)
54379799,building_54379799,POINT(-0.533360494446563 44.75276020028116)
54379802,building_54379802,POINT(-0.516132427855606 44.730131497959)
54379810,building_54379810,POINT(-0.536842094446781 44.73582320027917)
54379823,building_54379823,POINT(-0.537477153934675 44.74765586995693)
54379824,building_54379824,POINT(-0.538128723432227 44.747734003926446)
54927341,building_54927341,POINT(-0.54487499444298 44.74670250028102)
55017208,building_55017208,POINT(-0.533266494446208 44.757259300281724)
58013392,building_58013392,POINT(-0.549915243608294 44.75289135117394)
78990832,building_78990832,POINT(-0.53803359444629 44.73659460027933)
24742450,building_24742450,POINT(-0.552284380567955 44.75603570587168)
24742452,building_24742452,POINT(-0.528816894448206 44.75247570028087)
24742458,building_24742458,POINT(-0.53020989444789 44.7503894002807)
24742465,building_24742465,POINT(-0.545631568774671 44.74800749311086)
24742467,building_24742467,POINT(-0.539362685427514 44.7504862719222)
24742473,building_24742473,POINT(-0.545433588840795 44.74780133910846)
47126821,building_47126821,POINT(-0.531481618092131 44.75708281570026)
51484969,building_51484969,POINT(-0.533256194446208 44.75732080028176)
51484980,building_51484980,POINT(-0.532532529474951 44.75693843132549)
51484986,building_51484986,POINT(-0.53234506961348 44.756922308399645)
51485075,building_51485075,POINT(-0.517356160336035 44.72787178781355)
51485099,building_51485099,POINT(-0.540582994445101 44.739850200279896)
51485103,building_51485103,POINT(-0.540484201560299 44.74005423651992)
52465845,building_52465845,POINT(-0.529543252892665 44.748297787427624)
53222927,building_53222927,POINT(-0.528949494450424 44.7261951002775)
53222928,building_53222928,POINT(-0.53552369192895 44.729837942876884)
53222929,building_53222929,POINT(-0.536103102290339 44.72945702163252)
53222930,building_53222930,POINT(-0.514502016503831 44.76280964823505)
54746825,building_54746825,POINT(-0.536155194446913 44.73713110027929)
78404036,building_78404036,POINT(-0.548674694441338 44.75002820028163)
78404037,building_78404037,POINT(-0.551946894439742 44.754990700282455)
78404038,building_78404038,POINT(-0.550601194440319 44.75387170028226)
78404039,building_78404039,POINT(-0.550601194440319 44.75387170028226)
78404041,building_78404041,POINT(-0.552725794439303 44.75686980028276)
78404055,building_78404055,POINT(-0.533260494446624 44.752461900281126)
78404056,building_78404056,POINT(-0.531269394447298 44.75286730028105)
78404059,building_78404059,POINT(-0.535545194446153 44.74847910028074)
78404067,building_78404067,POINT(-0.53498209444643 44.74760150028061)
78404082,building_78404082,POINT(-0.521094994453155 44.72696300027717)
78404083,building_78404083,POINT(-0.521094994453155 44.72696300027717)
78404084,building_78404084,POINT(-0.521094994453155 44.72696300027717)
78404086,building_78404086,POINT(-0.522306994452739 44.72678100027722)
78404087,building_78404087,POINT(-0.522306994452739 44.72678100027722)
78404093,building_78404093,POINT(-0.521319294453084 44.72687030027719)
78404097,building_78404097,POINT(-0.521319294453084 44.72687030027719)
78404099,building_78404099,POINT(-0.521319294453084 44.72687030027719)
78404115,building_78404115,POINT(-0.533856494447109 44.744367100280115)
78404117,building_78404117,POINT(-0.533427594447285 44.74409020028003)
78404119,building_78404119,POINT(-0.533758194447118 44.74466910028015)
78404121,building_78404121,POINT(-0.543101294443713 44.74552250028077)
78404124,building_78404124,POINT(-0.538661994445024 44.74867860028092)
