id,geom
building_1398201,POINT(8.74434967894093 42.25804915841083)
building_1400540,POINT(8.744161002560872 42.25818799961345)
building_1403759,POINT(8.892437906507233 41.672685981523976)
building_1406027,POINT(8.90830924751303 41.67461200615517)
building_1406138,POINT(8.701414002573813 42.29613899961997)
building_1406655,POINT(9.310736002387877 41.67045199951228)
building_1407415,POINT(8.743785327243955 42.25798419427378)
building_1408543,POINT(8.743485768783582 42.25814548366327)
building_1410630,POINT(8.89754290251057 42.035867449576614)
building_1411483,POINT(8.789013702533572 41.931056199562185)
building_1412157,POINT(9.1116920024423 41.75253799952858)
building_1412159,POINT(8.788874602533577 41.930471899562086)
building_1415243,POINT(9.169604139282677 41.74328487720032)
building_1415844,POINT(8.807894027304235 42.047141091713875)
building_1421099,POINT(8.90365023000586 41.67491521110172)
building_1422113,POINT(9.15705704457836 41.55451442498622)
building_1478384,POINT(8.767873416825507 41.94701618527935)
building_1479700,POINT(8.767864685873104 41.94653901623166)
building_1480430,POINT(8.767153002539967 41.946772999565034)
building_1481023,POINT(8.766748002540073 41.94681599956504)
building_1481732,POINT(9.163175531790499 41.56982664237671)
building_1482267,POINT(8.76637300254018 41.94711579956508)
building_1482942,POINT(8.766209027540249 41.947633382898516)
building_1484887,POINT(8.767760002539873 41.94806599956522)
building_1485647,POINT(8.768181002539773 41.948280399565235)
building_1486144,POINT(8.909810351890565 41.81186953072613)
building_1486213,POINT(8.768824166175985 41.9485167177471)
building_1486299,POINT(8.744743409547985 42.25834100026345)
building_1486878,POINT(8.769245038253807 41.94871304956533)
building_1487520,POINT(8.769858069206034 41.94892476623196)
building_1489647,POINT(8.847705601655708 41.94200700646731)
building_1491010,POINT(8.808658002534006 42.04619999957979)
building_1491431,POINT(8.736078002553773 42.06672799958423)
building_1491473,POINT(8.698274002565878 42.11441799959231)
building_1496324,POINT(8.8102890025336 42.04648099957984)
building_1497686,POINT(9.023779002467702 41.81497809953991)
building_1497690,POINT(8.847150971353566 41.94420290889611)
building_1500355,POINT(8.845766002519532 41.94375099956318)
building_1502191,POINT(8.808673002534018 42.046483999579785)
building_1560431,POINT(8.79399432726762 41.93673039191984)
building_1560456,POINT(8.857284002519416 42.00340699957232)
building_1561949,POINT(8.825108002528735 42.02477999957618)
building_1572881,POINT(9.021285002468334 41.81489099953992)
building_1576092,POINT(8.80829300252684 41.89447199955614)
building_1577881,POINT(8.7328640025546 42.06654799958428)
building_1579081,POINT(8.775237571768779 41.949469099565306)
building_1579636,POINT(8.777671093446532 41.95083449047457)
building_1580206,POINT(8.709328362572045 42.30225876962077)
building_1580576,POINT(8.775242502537939 41.9481528995651)
building_1639907,POINT(8.78466200253227 41.88065199955433)
building_1642993,POINT(8.79163008435118 41.9333180813807)
building_1644797,POINT(8.900816714498907 41.67237144118096)
building_1645981,POINT(8.78975044982124 41.99084016985459)
building_500997,POINT(9.221309248349996 41.96254528993011)
building_501954,POINT(8.66739726950378 42.255258301922126)
building_503425,POINT(9.183864949188752 41.66440360715139)
building_503833,POINT(9.039465020298028 41.76818965204196)
building_503916,POINT(9.029510462210196 41.720179869964994)
building_503940,POINT(9.128466702440088 41.7967548995353)
building_506822,POINT(8.82546929894895 41.96050406475942)
building_510791,POINT(9.004399584628775 42.096773756727046)
building_513395,POINT(9.203005331827377 41.67890795245654)
building_516651,POINT(9.042838592460395 41.76338983953141)
building_601869,POINT(8.781043563330778 42.00311233653268)
building_607980,POINT(8.898798602493082 41.67523339951969)
building_609987,POINT(8.898389302493184 41.675138299519716)
building_612331,POINT(8.992237464399446 41.68177637126712)
building_617872,POINT(8.750528002549155 42.048529999581156)
building_619766,POINT(8.897825102493414 41.67691289951997)
building_625524,POINT(8.897991257235669 41.676481882699065)
building_629212,POINT(8.768108002539837 41.949086999565395)
building_636137,POINT(8.914603942491583 41.72866193952798)
building_706281,POINT(8.901852492295392 41.675606716732865)
building_707921,POINT(8.90159060143397 41.675573998393986)
building_708192,POINT(8.951279652479972 41.6819991545199)
building_715991,POINT(8.653061277583843 42.24305377461283)
building_719681,POINT(8.769972649199259 41.80861083620985)
building_721346,POINT(8.902290489410793 41.67566074122504)
building_721394,POINT(8.991249245326886 41.6820252566621)
building_723033,POINT(8.902407676731489 41.67567501719465)
building_723307,POINT(8.95146300247991 41.68169999951987)
building_724694,POINT(8.902608327956917 41.675699566175254)
building_729620,POINT(8.902829597899313 41.67572689276712)
building_732672,POINT(8.903157724825421 41.675390024581354)
