building_id,id,geom
6999367,building_6999367,POINT(-0.600809442670652 44.86592308417227)
7011100,building_7011100,POINT(-0.601442405833123 44.86678784244846)
7160834,building_7160834,POINT(-0.598872877030902 44.86484859115808)
7165744,building_7165744,POINT(-0.599479116269712 44.864952590954076)
7240071,building_7240071,POINT(-0.600334550970526 44.86432812696907)
7242263,building_7242263,POINT(-0.601163694412701 44.86453280029909)
7247899,building_7247899,POINT(-0.599875187567959 44.8645224277899)
7277058,building_7277058,POINT(-0.603110394411991 44.8646797002992)
7277702,building_7277702,POINT(-0.601253725796421 44.864348599048924)
7282087,building_7282087,POINT(-0.603439994411886 44.86453010029919)
7284996,building_7284996,POINT(-0.6041574365279 44.86459043231239)
7319114,building_7319114,POINT(-0.60237119693519 44.86269982659415)
7324609,building_7324609,POINT(-0.601936724380125 44.86197563901044)
7362157,building_7362157,POINT(-0.599980925120477 44.86533588033653)
7366530,building_7366530,POINT(-0.600019659485975 44.86358126439959)
7370531,building_7370531,POINT(-0.599396992530847 44.86494027257657)
7372743,building_7372743,POINT(-0.602378994412051 44.86701300029946)
7373162,building_7373162,POINT(-0.59989550211626 44.864065282696664)
7622732,building_7622732,POINT(-0.596519011814663 44.86727068483394)
7627340,building_7627340,POINT(-0.597844880946271 44.86751616824374)
7665476,building_7665476,POINT(-0.598378494413192 44.870369100299676)
7713458,building_7713458,POINT(-0.600425594412569 44.869103200299605)
7720489,building_7720489,POINT(-0.596835994249757 44.86853109083424)
7855856,building_7855856,POINT(-0.59651499441367 44.87254700029982)
7980513,building_7980513,POINT(-0.600168579090612 44.87037423962142)
8132561,building_8132561,POINT(-0.592907437475472 44.866733259126164)
8137415,building_8137415,POINT(-0.593319094415352 44.8663125002989)
8141503,building_8141503,POINT(-0.592429473871687 44.86584314117775)
8143556,building_8143556,POINT(-0.592806994415505 44.866676000298874)
8184804,building_8184804,POINT(-0.592431789622955 44.8696129842328)
8232970,building_8232970,POINT(-0.588989924410619 44.86705480934544)
8365642,building_8365642,POINT(-0.577878962492688 44.86620274464034)
8368070,building_8368070,POINT(-0.578259544483577 44.86576779560111)
8371025,building_8371025,POINT(-0.578474051713438 44.86575309805614)
8452328,building_8452328,POINT(-0.581703883785852 44.86381387011978)
8456927,building_8456927,POINT(-0.581276351330237 44.86458595863654)
8460587,building_8460587,POINT(-0.580223194420208 44.864299200297935)
8462680,building_8462680,POINT(-0.579882994420318 44.86443000029791)
8463102,building_8463102,POINT(-0.579897399988594 44.86470783669197)
8500835,building_8500835,POINT(-0.578305708311794 44.867260783051364)
8543016,building_8543016,POINT(-0.58512622128083 44.86807468100037)
8550238,building_8550238,POINT(-0.58177884973346 44.86464023977876)
8551550,building_8551550,POINT(-0.577636194421046 44.865315200297914)
8598227,building_8598227,POINT(-0.591441608296011 44.86388146650252)
8599531,building_8599531,POINT(-0.591149760068889 44.86389104576504)
8694136,building_8694136,POINT(-0.590328559262105 44.863970049899216)
8701750,building_8701750,POINT(-0.587808464392083 44.86477572123542)
8737161,building_8737161,POINT(-0.584666880835727 44.864608310708675)
8738505,building_8738505,POINT(-0.585757694418238 44.86420510029823)
8739106,building_8739106,POINT(-0.586467319917686 44.86415687023073)
8739538,building_8739538,POINT(-0.587017715991138 44.86411375737455)
8789899,building_8789899,POINT(-0.597248915487923 44.865879978166184)
8824775,building_8824775,POINT(-0.59250422151406 44.86455717315454)
8827048,building_8827048,POINT(-0.593052322535008 44.86415733513821)
8831488,building_8831488,POINT(-0.594538316418934 44.86413545325157)
8866192,building_8866192,POINT(-0.595570917403649 44.863922902837395)
8867056,building_8867056,POINT(-0.595883904289864 44.864012575145864)
8868774,building_8868774,POINT(-0.596294660028127 44.86412510793486)
8875848,building_8875848,POINT(-0.597461344619893 44.86319282514734)
8909513,building_8909513,POINT(-0.599306394413531 44.862624200298725)
8910781,building_8910781,POINT(-0.597406366389422 44.86163851148997)
8911990,building_8911990,POINT(-0.599651387127026 44.86148461822066)
8914703,building_8914703,POINT(-0.600023021704074 44.86091599253233)
8915443,building_8915443,POINT(-0.600256459986131 44.86105476590074)
8915933,building_8915933,POINT(-0.600353630226209 44.86111136966379)
8918709,building_8918709,POINT(-0.600077394413217 44.86306410029884)
8920257,building_8920257,POINT(-0.599836135851311 44.86194252029931)
8921716,building_8921716,POINT(-0.594279371354541 44.86369209580672)
8954011,building_8954011,POINT(-0.59988965302148 44.86264653567251)
8954094,building_8954094,POINT(-0.600436194413111 44.86280180029884)
8954162,building_8954162,POINT(-0.598606595050962 44.86253970916972)
8954242,building_8954242,POINT(-0.597375009154617 44.86297478146068)
8955061,building_8955061,POINT(-0.598188994413621 44.86619980029912)
8957176,building_8957176,POINT(-0.600656299321999 44.8612878879101)
8958648,building_8958648,POINT(-0.592195695285134 44.862427725792074)
8958787,building_8958787,POINT(-0.592462845202842 44.86375561756529)
8959844,building_8959844,POINT(-0.600490998933987 44.861191458704724)
8959880,building_8959880,POINT(-0.599797388219999 44.8614308586661)
8959921,building_8959921,POINT(-0.595261513617857 44.86381372763324)
9002028,building_9002028,POINT(-0.59575308111158 44.85927430291922)
9003101,building_9003101,POINT(-0.595546034480651 44.85935548353273)
9051560,building_9051560,POINT(-0.588752518039077 44.86128671153498)
9054451,building_9054451,POINT(-0.59092649441697 44.85750270029766)
9055630,building_9055630,POINT(-0.591483002232592 44.85786239639015)
9086531,building_9086531,POINT(-0.592036849128313 44.85750105018388)
9087818,building_9087818,POINT(-0.592496843061151 44.85744048407434)
9088069,building_9088069,POINT(-0.592747285627962 44.857407570494786)
9091494,building_9091494,POINT(-0.593319481754718 44.85787057089172)
9095678,building_9095678,POINT(-0.593310927685699 44.85738762650652)
9097009,building_9097009,POINT(-0.593996539716308 44.85730970622623)
9132621,building_9132621,POINT(-0.592815072162255 44.860952222362776)
9133858,building_9133858,POINT(-0.593904209507477 44.859939186465375)
9140273,building_9140273,POINT(-0.592452970989254 44.858916830688834)
9140332,building_9140332,POINT(-0.592504688143904 44.85838526571783)
9140394,building_9140394,POINT(-0.594814839568239 44.85955087968724)
9140980,building_9140980,POINT(-0.593712428214072 44.85954057197343)
9141274,building_9141274,POINT(-0.595140772525728 44.86224103623867)
9141509,building_9141509,POINT(-0.592703551921163 44.86102383032472)
9142083,building_9142083,POINT(-0.593283414235468 44.857744030078564)
9236765,building_9236765,POINT(-0.598976394414306 44.85501220029778)
9239694,building_9239694,POINT(-0.598523194414453 44.85520330029776)
9239993,building_9239993,POINT(-0.598317168049638 44.85529055503714)
9276581,building_9276581,POINT(-0.595011013264015 44.85476243386182)
9276783,building_9276783,POINT(-0.595113201386845 44.85483084493812)
9277127,building_9277127,POINT(-0.595328535657578 44.85497499294955)
9277657,building_9277657,POINT(-0.59559448357779 44.85515307852599)
9278009,building_9278009,POINT(-0.595777242616535 44.855275388103486)
9278626,building_9278626,POINT(-0.596205858223376 44.8552664738311)
9278814,building_9278814,POINT(-0.596035890883164 44.855337962276515)
9279319,building_9279319,POINT(-0.5961611824705 44.855559624339)
9281533,building_9281533,POINT(-0.597629202055394 44.85527907119555)
9282216,building_9282216,POINT(-0.597915239672914 44.85544197749617)
9284705,building_9284705,POINT(-0.596546038035637 44.855972283128686)
9285606,building_9285606,POINT(-0.596756264071516 44.856265164232866)
9286358,building_9286358,POINT(-0.597365650054581 44.85577294794779)
9287917,building_9287917,POINT(-0.596932452162791 44.85650852844431)
9290575,building_9290575,POINT(-0.598608094414302 44.856589400297935)
9324445,building_9324445,POINT(-0.608382194410501 44.860095900298894)
9325699,building_9325699,POINT(-0.608414994404312 44.859893000305895)
9327350,building_9327350,POINT(-0.608160994410608 44.85978500029886)
9375553,building_9375553,POINT(-0.601638123303786 44.86065975624342)
9377431,building_9377431,POINT(-0.601078158265081 44.860751443522126)
9379678,building_9379678,POINT(-0.60049424933766 44.861011421307836)
9434991,building_9434991,POINT(-0.60242090606976 44.856648390711385)
9437391,building_9437391,POINT(-0.603528853237773 44.857289097854164)
9482243,building_9482243,POINT(-0.614677695064499 44.86293932740255)
9482706,building_9482706,POINT(-0.614566080561622 44.86298917949044)
9559506,building_9559506,POINT(-0.60682168807577 44.862250408294834)
9569072,building_9569072,POINT(-0.607613194410669 44.86133600029903)
9600403,building_9600403,POINT(-0.615812820684777 44.863189773442656)
9601172,building_9601172,POINT(-0.612071994409134 44.860644000299175)
9601981,building_9601981,POINT(-0.608877194410322 44.86012260029892)
9602389,building_9602389,POINT(-0.609322701570239 44.86046731557559)
9602825,building_9602825,POINT(-0.614218175279974 44.86267177677283)
9602917,building_9602917,POINT(-0.611018494409276 44.86336760029947)
9603058,building_9603058,POINT(-0.612487394408589 44.86523370029978)
9603207,building_9603207,POINT(-0.613100994408754 44.860793000299275)
9604992,building_9604992,POINT(-0.608357262023869 44.8631663285418)
9605144,building_9605144,POINT(-0.609817773183075 44.86304526271137)
9611084,building_9611084,POINT(-0.620762994405331 44.86864300030067)
9648322,building_9648322,POINT(-0.621222518085422 44.86576244197368)
7115787,building_7115787,POINT(-0.600093807622558 44.865433841094095)
7120283,building_7120283,POINT(-0.598932787685078 44.865943282180595)
7121347,building_7121347,POINT(-0.599417428620913 44.865023700389614)
7125942,building_7125942,POINT(-0.59899288239952 44.864951995558584)
7166766,building_7166766,POINT(-0.599587903378907 44.864838400805475)
7168786,building_7168786,POINT(-0.599623818463868 44.864738655719364)
7172684,building_7172684,POINT(-0.599644844004544 44.86468037467627)
7219597,building_7219597,POINT(-0.600279894413086 44.86373690029894)
7260163,building_7260163,POINT(-0.601749315816454 44.865818961782125)
7261369,building_7261369,POINT(-0.601264994412605 44.86522250029918)
7339133,building_7339133,POINT(-0.605511281362575 44.861244627616266)
7344002,building_7344002,POINT(-0.603513594412044 44.86239990029894)
7375803,building_7375803,POINT(-0.601163950838163 44.864693787092506)
7376428,building_7376428,POINT(-0.601926285615826 44.862210958706264)
7378344,building_7378344,POINT(-0.601783031881722 44.8620541071121)
7477006,building_7477006,POINT(-0.602850357751925 44.867506660728054)
7506800,building_7506800,POINT(-0.598440565391518 44.86825763486998)
7513430,building_7513430,POINT(-0.598785720899177 44.867515105896594)
7557723,building_7557723,POINT(-0.597692205823258 44.86750559169993)
7592619,building_7592619,POINT(-0.599591394413021 44.86734470029934)
7596708,building_7596708,POINT(-0.602523090156478 44.86942397339064)
7687181,building_7687181,POINT(-0.600595847786842 44.870171534343726)
7778809,building_7778809,POINT(-0.601765312049871 44.870398980507034)
7914212,building_7914212,POINT(-0.594506152814836 44.86858268118394)
7955165,building_7955165,POINT(-0.596488994413984 44.869014000299366)
7957510,building_7957510,POINT(-0.596445294413913 44.87002560029949)
8005513,building_8005513,POINT(-0.595146542428646 44.87111785420072)
8007142,building_8007142,POINT(-0.599669409463171 44.872321191662245)
8092038,building_8092038,POINT(-0.592510026453326 44.86950099484484)
8099594,building_8099594,POINT(-0.592074255671648 44.868928737627655)
8125326,building_8125326,POINT(-0.592495820003075 44.8677204444362)
8128043,building_8128043,POINT(-0.593223238896206 44.867480691307435)
8169048,building_8169048,POINT(-0.591460224578711 44.868308364194824)
8216079,building_8216079,POINT(-0.588288378906903 44.86639373786279)
8258734,building_8258734,POINT(-0.589726699492914 44.86595590164541)
8301333,building_8301333,POINT(-0.590381244128494 44.8673043726208)
8302547,building_8302547,POINT(-0.592203247703591 44.869252470038916)
8304658,building_8304658,POINT(-0.588020627677301 44.86951537913397)
8304767,building_8304767,POINT(-0.588007121157012 44.86962454503416)
8305249,building_8305249,POINT(-0.591631065663714 44.86832196470444)
8305551,building_8305551,POINT(-0.592389589605258 44.86792165962164)
8305725,building_8305725,POINT(-0.589566172249199 44.869158047239836)
8306006,building_8306006,POINT(-0.588706593668829 44.869635424165075)
8307317,building_8307317,POINT(-0.59042799441619 44.868590400299006)
8307540,building_8307540,POINT(-0.590957094085697 44.86767411137173)
8308058,building_8308058,POINT(-0.591276846958708 44.86739099121032)
8309552,building_8309552,POINT(-0.588902852506734 44.869782407020715)
8309710,building_8309710,POINT(-0.588628889462581 44.869734295920566)
8310072,building_8310072,POINT(-0.592888078927138 44.86631920173996)
8311720,building_8311720,POINT(-0.592273890051089 44.86933964185192)
8345745,building_8345745,POINT(-0.582984558209585 44.86628361692785)
8348939,building_8348939,POINT(-0.582165733003425 44.86636273404472)
8485044,building_8485044,POINT(-0.578370794420807 44.865029200297904)
8485690,building_8485690,POINT(-0.578269194420841 44.86506380029792)
8486907,building_8486907,POINT(-0.578291988281917 44.865669154040624)
8492186,building_8492186,POINT(-0.576644094421366 44.8657048002979)
8492471,building_8492471,POINT(-0.576679447614716 44.86587270837204)
8526070,building_8526070,POINT(-0.576839195678566 44.86865082647273)
8526708,building_8526708,POINT(-0.578363243360453 44.868557182492005)
8527061,building_8527061,POINT(-0.579351694420091 44.86925750029851)
8527981,building_8527981,POINT(-0.58032448788559 44.86841018072984)
8578397,building_8578397,POINT(-0.590643869376139 44.864770991768054)
8584116,building_8584116,POINT(-0.590495848841856 44.86421041604473)
8619789,building_8619789,POINT(-0.590874123149396 44.86250015120051)
8674173,building_8674173,POINT(-0.590178678161193 44.863114679950115)
8704695,building_8704695,POINT(-0.589455864305709 44.86457670722814)
8706356,building_8706356,POINT(-0.590477736409965 44.864978443727225)
8710730,building_8710730,POINT(-0.58829889441725 44.86511740029845)
8749224,building_8749224,POINT(-0.587095094417987 44.861587900297955)
8749964,building_8749964,POINT(-0.584283494418896 44.86269800029793)
8750824,building_8750824,POINT(-0.583391994419185 44.86304810029792)
8751651,building_8751651,POINT(-0.583093488979604 44.86365085694436)
8754105,building_8754105,POINT(-0.585300178096995 44.86424696145632)
8756961,building_8756961,POINT(-0.589674993410725 44.86455834077268)
8758990,building_8758990,POINT(-0.58371329441908 44.86292060029794)
8800042,building_8800042,POINT(-0.597323942383195 44.86578336811933)
8803278,building_8803278,POINT(-0.595644994414716 44.86404580029874)
8807169,building_8807169,POINT(-0.594673856118456 44.86454619980076)
8889434,building_8889434,POINT(-0.598463938860542 44.863599265249604)
8928963,building_8928963,POINT(-0.594768304147371 44.86422726286117)
8931982,building_8931982,POINT(-0.598083620667207 44.86338717785022)
8972810,building_8972810,POINT(-0.596953894414451 44.86170100029848)
9020369,building_9020369,POINT(-0.593413381312508 44.86114198653564)
9020699,building_9020699,POINT(-0.592879647799349 44.86122379346766)
9023285,building_9023285,POINT(-0.593085494624144 44.8617281359298)
9057213,building_9057213,POINT(-0.589499494417239 44.86027990029788)
9057597,building_9057597,POINT(-0.589561927698406 44.860603694250514)
9065428,building_9065428,POINT(-0.592338466427003 44.859919602872445)
9100129,building_9100129,POINT(-0.59357125539961 44.85829575978468)
9113006,building_9113006,POINT(-0.594225362063863 44.8577500581994)
9182409,building_9182409,POINT(-0.602113394413065 44.856392300298126)
9219834,building_9219834,POINT(-0.600379117294653 44.855301583403666)
9263571,building_9263571,POINT(-0.594762321071633 44.85389324163351)
9266102,building_9266102,POINT(-0.595674140700943 44.854300258271095)
9266277,building_9266277,POINT(-0.596380391859782 44.85383813329964)
9266475,building_9266475,POINT(-0.59617979441535 44.85450700029752)
9267608,building_9267608,POINT(-0.597022194415024 44.85479800029764)
9267821,building_9267821,POINT(-0.596638794415146 44.854957100297625)
9270255,building_9270255,POINT(-0.595209566172267 44.854895369800175)
9272904,building_9272904,POINT(-0.593893104495304 44.85361396310243)
9273709,building_9273709,POINT(-0.593787462666182 44.85394344675101)
9274259,building_9274259,POINT(-0.594029436923208 44.85410541816807)
9275211,building_9275211,POINT(-0.594426643087141 44.85437129298852)
9276128,building_9276128,POINT(-0.594766974236094 44.854599188768944)
9310006,building_9310006,POINT(-0.591471966094162 44.85725524502599)
9310856,building_9310856,POINT(-0.59294325847493 44.85692683691151)
9310912,building_9310912,POINT(-0.592911274973218 44.856686797959426)
9311918,building_9311918,POINT(-0.591902294416733 44.85618860029752)
9314529,building_9314529,POINT(-0.592155094416674 44.855845400297504)
9314736,building_9314736,POINT(-0.592436694416606 44.85546200029745)
9314830,building_9314830,POINT(-0.592550594416578 44.85530960029744)
9316227,building_9316227,POINT(-0.593800058989213 44.85488826568054)
9316463,building_9316463,POINT(-0.593410694416371 44.85414460029733)
9316542,building_9316542,POINT(-0.593725030339487 44.85407435289367)
9316566,building_9316566,POINT(-0.593791240587766 44.85411892859367)
9316611,building_9316611,POINT(-0.593838720668485 44.854150976819405)
9316668,building_9316668,POINT(-0.594001190597174 44.854260552300794)
9316804,building_9316804,POINT(-0.594397023174886 44.854528541942464)
9316852,building_9316852,POINT(-0.594607831054431 44.854669864316655)
9316877,building_9316877,POINT(-0.594729454119872 44.854751309005934)
9316999,building_9316999,POINT(-0.595622416858287 44.855350123911066)
9317052,building_9317052,POINT(-0.595709294415405 44.85582990029768)
9317425,building_9317425,POINT(-0.596031786669818 44.856644465900466)
9317541,building_9317541,POINT(-0.595368194765713 44.85634368971017)
9317642,building_9317642,POINT(-0.594185229281164 44.85438451502192)
9317683,building_9317683,POINT(-0.591723994416778 44.85642220029753)
9317697,building_9317697,POINT(-0.592539894416436 44.85700120029765)
9317826,building_9317826,POINT(-0.59804562523364 44.85832738859191)
9318110,building_9318110,POINT(-0.596628647923047 44.85636117138298)
9318230,building_9318230,POINT(-0.594657431958939 44.85395549092663)
9318351,building_9318351,POINT(-0.592759433423304 44.855024616780966)
9318423,building_9318423,POINT(-0.591370494416861 44.85692600029762)
9318671,building_9318671,POINT(-0.593596094416158 44.85584610029755)
9319479,building_9319479,POINT(-0.596651771195859 44.85611912625622)
9319547,building_9319547,POINT(-0.592498848556685 44.85708044426942)
9319669,building_9319669,POINT(-0.595688860193355 44.855216200557514)
9319736,building_9319736,POINT(-0.597369409523865 44.8571152461748)
9319746,building_9319746,POINT(-0.594809948728735 44.85480519578729)
9319789,building_9319789,POINT(-0.594913077369097 44.85469693480422)
9319865,building_9319865,POINT(-0.594792043169622 44.8569899337768)
