id,geom
building_741446,POINT(3.98517630442175 49.92332420042265)
building_741676,POINT(3.304843031820925 49.364573010176414)
building_742365,POINT(3.230940735178668 49.793170376403964)
building_743377,POINT(3.308835184239451 49.786976329901805)
building_744120,POINT(3.839043904476401 49.99976270043026)
building_746435,POINT(3.317847046247913 49.54298146737927)
building_749241,POINT(3.335789714003958 49.5391510590157)
building_752216,POINT(3.552280539131902 49.07056746434488)
building_754820,POINT(3.575859204509913 49.30897900042711)
building_755031,POINT(3.606148618361514 49.6570515112255)
building_756242,POINT(3.276071291434047 49.29244074766327)
building_758176,POINT(3.043726668915233 49.23288862591145)
building_759820,POINT(3.347282544304576 49.3244351358551)
building_761118,POINT(3.273731444374093 49.18803847089174)
building_762131,POINT(3.450697004566282 49.4948883004377)
building_762597,POINT(3.299610998487176 49.45967614160588)
building_762920,POINT(3.19424313508174 49.95369762597921)
building_826900,POINT(3.365443075730786 49.75148763336006)
building_829694,POINT(3.674408444503824 49.65110024043127)
building_830518,POINT(3.818049855880815 49.42455354759073)
building_831100,POINT(3.156936134740543 49.24344755483064)
building_831639,POINT(3.613396505399729 49.261134327783346)
building_835342,POINT(3.55566971791135 49.552586550799504)
building_836729,POINT(3.40281518467422 49.31843392702929)
building_838117,POINT(3.244796900802113 50.00191842741258)
building_838126,POINT(3.191940004690501 49.95341000045897)
building_840030,POINT(3.390388004590727 49.54811100044174)
building_840918,POINT(3.310035460376626 49.78995870732018)
building_841704,POINT(3.437715770697574 49.041752195085536)
building_841927,POINT(3.274367515308624 49.29143658713398)
building_842883,POINT(3.451043039265226 49.4600787844643)
building_843646,POINT(3.416231944909566 49.28484599571907)
building_844955,POINT(3.562527254572855 50.04715990044334)
building_845069,POINT(3.3086163639767 49.5253279413985)
building_845776,POINT(3.641739008749421 49.47489244433901)
building_848126,POINT(3.271927004589678 49.031456000432236)
building_848454,POINT(3.452274353473253 49.46094591544214)
building_849122,POINT(3.667294396488118 50.02105778558649)
building_850068,POINT(3.685415318805391 49.42026355655648)
building_850646,POINT(4.030966546267392 49.432644781757276)
building_851479,POINT(3.1542046528446 49.24267272663555)
building_852038,POINT(3.364785116089232 49.75022136422052)
building_853466,POINT(4.084223026133356 49.73181064284556)
building_854161,POINT(3.413436739980941 49.770675570832125)
building_885966,POINT(3.092651928947642 49.77789287148401)
building_888277,POINT(3.771902504451211 49.39174810042067)
building_892191,POINT(3.515730433614625 49.58257381231142)
building_894272,POINT(4.05022018439869 49.96175813536032)
building_894873,POINT(3.705733674317139 50.03291696715048)
building_895408,POINT(3.223325004663792 49.75660900045396)
building_897625,POINT(3.529516004528025 49.34327490043017)
building_898128,POINT(3.549597074436224 49.883765718247865)
building_898972,POINT(3.17550197565748 49.27007458796214)
building_902300,POINT(3.668381979497379 49.54328692542906)
building_902606,POINT(3.623539076519682 49.380424966152056)
building_902911,POINT(3.362631338921344 49.75186307629862)
building_902927,POINT(3.153427338479016 49.243696346857654)
building_903686,POINT(3.185658297957096 49.09739688043841)
building_904366,POINT(3.884183472501034 50.02138875078203)
building_904438,POINT(3.440198866472393 49.46747500996127)
building_904733,POINT(3.299245530822597 48.99696330050777)
building_905066,POINT(3.667540104535343 50.0194280004382)
building_909565,POINT(3.363555712711683 49.752588866498414)
building_911487,POINT(3.838053569179191 50.024747265052746)
building_911834,POINT(3.211804311808085 49.726295371882465)
building_912899,POINT(3.338441361734204 49.33605181472434)
building_997218,POINT(3.362090109111137 49.75456458183838)
building_997224,POINT(3.770127034524284 49.95761431898874)
building_997358,POINT(3.668369293808352 49.54468999467639)
building_997706,POINT(3.237420240199708 49.68680426182046)
building_1000145,POINT(3.2913960756744 49.403247224415836)
building_1001604,POINT(3.119559318710562 49.739124034656406)
building_1003240,POINT(3.55529635799943 49.00497902858572)
building_1003253,POINT(3.698589997672953 49.46616153284099)
building_1003981,POINT(3.414248306347919 49.23440895939835)
building_1004489,POINT(3.844761004449092 49.676271000424215)
building_1005658,POINT(3.482565149201406 49.85352722239607)
building_1007357,POINT(3.682520129218151 49.49243863082206)
building_1007754,POINT(3.162333436889691 49.51718519007009)
building_1008168,POINT(3.702849869517852 49.50672947561263)
building_1009416,POINT(3.26636213792943 49.08959515043443)
building_1011322,POINT(4.083529124608732 49.70107486296223)
building_1013060,POINT(3.48317609213307 49.85389221129393)
building_1014262,POINT(4.137747685179954 49.85975840263884)
building_1015441,POINT(3.713696422013643 49.62031797753916)
building_1017292,POINT(3.387586286320286 49.15163169695214)
building_1018478,POINT(4.010357298824647 49.929940593251786)
building_1018479,POINT(3.387512017060482 49.15212060043093)
building_1019721,POINT(3.108414111574564 49.86446206818409)
building_1019724,POINT(3.703502956023957 49.507852210266606)
building_1020472,POINT(3.15844900464558 49.25742400044466)
building_1021640,POINT(3.878963749287252 49.94494740681885)
building_1079047,POINT(3.576060804497459 49.14911970042237)
building_1079048,POINT(3.637840604497675 49.41679310042728)
building_1080639,POINT(3.468650937147582 49.831087621982306)
building_1081093,POINT(3.703502802420763 50.017956887554476)
building_1081347,POINT(3.536761065922698 49.300192037099805)
building_1081800,POINT(3.315196162257832 49.51975461261484)
building_1082974,POINT(3.441556824407181 49.107582404976924)
building_1083673,POINT(3.133471809866598 49.90961403650443)
building_1084820,POINT(3.714496094589757 49.4930837438744)
building_1085319,POINT(3.350986801371853 49.18848939538882)
building_1087073,POINT(3.205826587068088 49.40857913498545)
building_1087441,POINT(3.554219930630103 49.88660229384961)
building_1089858,POINT(3.468135232918243 49.83038904265413)
building_1091643,POINT(3.82706840446567 49.81302682542766)
building_1092956,POINT(3.427456004532404 48.96203500042279)
building_1093222,POINT(3.553682778890947 49.886751747250976)
building_1093337,POINT(3.467984482263236 49.830176034355325)
building_1093807,POINT(3.692020004526468 50.011060000437)
building_1094466,POINT(3.469652532338824 50.01417413010122)
building_1094494,POINT(3.251611563735181 49.8692134027934)
building_1094927,POINT(3.691078004526796 50.01122900043703)
building_1094941,POINT(3.281533475444428 49.34431201710811)
building_1096116,POINT(3.153583221302654 49.11582948377383)
building_1096120,POINT(3.285744950029619 49.96649259683674)
building_1097891,POINT(3.413682004575515 49.45483700043836)
building_1099534,POINT(3.286532004659548 49.96723100045482)
building_1100318,POINT(3.284363704626679 49.5518311004467)
building_1100907,POINT(3.535915488928759 49.298319424652824)
building_1101849,POINT(3.691291037847153 50.04554437202397)
building_1102886,POINT(3.438760583700372 48.957059099259624)
building_1104277,POINT(3.375331269716348 49.763882251297794)
building_1104749,POINT(3.515802159096839 49.58218140952773)
building_1105847,POINT(3.515762480878148 49.5825194459973)
building_1158527,POINT(3.877144004460728 49.962194000427985)
building_1158875,POINT(3.233300269618636 49.722673910039404)
building_1160105,POINT(3.34923136717336 49.18565151265101)
building_1160614,POINT(3.332859274603393 49.82601751273916)
building_1161587,POINT(3.511439032891568 49.338066190461646)
building_37376,POINT(3.514988904582715 49.97110130044438)
building_500130,POINT(3.427891370684286 49.074071457413645)
building_500354,POINT(3.293077542202644 49.26095904689545)
building_501112,POINT(3.391194204591772 49.56464000044208)
building_501642,POINT(3.747826004463866 49.452156000423294)
building_501713,POINT(3.157896006959962 49.175750040134595)
building_502030,POINT(3.663969696097565 49.732415549917036)
building_502046,POINT(3.758338764488622 49.81366529043075)
building_502172,POINT(4.17555333769131 49.913749525414254)
building_502193,POINT(3.283878004628878 49.57727080044731)
building_502246,POINT(3.199337004629403 49.22690530044183)
building_502844,POINT(3.471565885405131 49.84038347391464)
building_503138,POINT(4.173482793252361 49.975943422637556)
building_503227,POINT(3.051381185376338 49.29310857849386)
building_503764,POINT(3.189334004634704 49.25132700044303)
building_504000,POINT(3.154137004696474 49.86977500045932)
building_505321,POINT(3.359119004617817 49.755170000447656)
building_505625,POINT(3.532836607810552 49.22359979631274)
building_507191,POINT(3.403448143443891 49.15007403931904)
building_507510,POINT(3.263460004654329 49.807316000453085)
building_509279,POINT(3.335831133233373 49.54087490518973)
building_510703,POINT(3.350609216822847 49.82781746689668)
building_512173,POINT(3.53046100451896 49.2309300004269)
building_512704,POINT(3.633095609787317 49.893436273900704)
building_515080,POINT(3.409568455756695 49.474229413901526)
building_515349,POINT(3.651372537805859 49.14978336708566)
building_598117,POINT(3.937142570030295 49.666963088158326)
building_598739,POINT(3.393414819389743 49.43662612407396)
building_599295,POINT(4.029499362234139 49.93299401184404)
building_600851,POINT(3.403884845572204 49.318350334618955)
building_603152,POINT(4.123039149308434 49.83543698261012)
building_603153,POINT(3.258574704598851 49.09146630043486)
building_607018,POINT(3.518344004553725 49.62250400043764)
building_607983,POINT(3.232500952029387 49.91002416626856)
building_607990,POINT(3.162979678745655 49.15859566874493)
building_608654,POINT(3.10802275694752 49.86883552484935)
building_609137,POINT(3.307531110371371 49.36611709739346)
building_615909,POINT(3.639975666791162 49.29359870265258)
building_616275,POINT(3.936689537939236 49.66767385134851)
building_619097,POINT(3.593636104519207 49.50386720043146)
building_619750,POINT(3.274894226602816 49.93260513996313)
building_619756,POINT(3.288769489816821 49.5531099715449)
building_620947,POINT(3.708812478333149 49.685980535572114)
building_622902,POINT(3.636538448861463 49.8932899078491)
building_626453,POINT(3.986700422932463 49.96376255048593)
building_626492,POINT(3.403072404568318 49.3185133004352)
building_628552,POINT(3.661902004535502 49.997795200438155)
building_628607,POINT(3.355803869504278 49.82977025456715)
building_630488,POINT(3.257992004599021 49.09115810043485)
building_630534,POINT(3.289289697849105 49.55152701492486)
building_632303,POINT(3.586050104562341 50.014900500441804)
building_634129,POINT(4.010917931633395 49.45303290533002)
building_634770,POINT(3.351229848484169 49.3262584131663)
building_671340,POINT(3.428763004576453 49.53052500043954)
building_672353,POINT(3.256033204599638 49.09064540043495)
building_672917,POINT(3.517069004521714 49.20901900042684)
building_674108,POINT(3.286585107866332 49.54698015340387)
building_675855,POINT(3.098313188241983 49.80791692932338)
building_677562,POINT(3.042109445946923 49.23474028630351)
building_680855,POINT(3.099299004710004 49.80756900046074)
building_680874,POINT(3.163886704666376 49.54007570045198)
building_681436,POINT(3.639052973560575 49.83835396064797)
building_681867,POINT(3.292538004652915 49.9108710004536)
building_681874,POINT(3.151401004646878 49.24391800044458)
building_684267,POINT(3.14746462333467 49.19426381260955)
building_684820,POINT(4.137714389160471 49.85922655421669)
building_688869,POINT(3.524258004519513 49.211484000426594)
building_689469,POINT(3.77930859519971 49.94029732228666)
building_690052,POINT(3.643396456996297 49.90360562050493)
building_693377,POINT(4.136540436459417 49.859035806557856)
building_694128,POINT(3.520031392766342 49.34149424748937)
building_696263,POINT(3.380359804592548 49.52867700044171)
building_697690,POINT(3.164141804638707 49.19498520044252)
building_697751,POINT(3.35489999562276 49.32603518489417)
building_699638,POINT(3.493621004571702 49.7443160004413)
building_699639,POINT(3.241129095331649 50.00152166307727)
building_700929,POINT(3.165935949089754 49.28568536711181)
building_765586,POINT(3.265802004596404 49.09113700043452)
building_765948,POINT(3.672280994099293 49.6509722511462)
building_767508,POINT(3.30026935075647 49.45968586410482)
building_768294,POINT(3.451729004565734 49.492333000437604)
building_775841,POINT(3.382691179333127 49.762580579089835)
building_776780,POINT(3.691427842535234 50.027523499518935)
building_779234,POINT(3.640509884893404 49.28228828248789)
building_782815,POINT(4.030019854572098 49.43212711665204)
building_784324,POINT(3.243569333385918 50.000669067187104)
building_784825,POINT(3.306592026943068 49.36323214533996)
building_785168,POINT(3.238537664009614 49.804181237432516)
building_787337,POINT(3.376903290340862 49.51602047632553)
building_788225,POINT(3.768282246104928 49.958253094423064)
building_792536,POINT(3.451635893986851 49.494046057276414)
building_855752,POINT(3.402677566637288 49.316884910779976)
building_861463,POINT(3.313364118900087 49.52000000044456)
building_862301,POINT(3.907506554449754 49.95120538375981)
building_864765,POINT(3.266910307060081 49.482250826544565)
building_866188,POINT(3.541444247355544 49.012216690895606)
building_867321,POINT(3.369528050698341 49.642576030924396)
building_869800,POINT(3.438255204594763 49.79991050044491)
building_872355,POINT(3.36803800457991 49.31679900043672)
building_873667,POINT(3.094170183032452 49.77763599918891)
building_874796,POINT(3.570365473855012 50.05171542528204)
building_876957,POINT(3.670064135198275 50.021750004739886)
building_877885,POINT(3.635868004535859 49.893041000437606)
building_878437,POINT(3.23831498466993 50.001829692304476)
building_881730,POINT(3.670295030071985 49.165695968697904)
building_882571,POINT(3.385192100886266 49.18353667275655)
building_940171,POINT(3.116560204698609 49.73995050045861)
building_941221,POINT(3.530830862626338 49.3420551466467)
building_942652,POINT(3.556361612032778 49.0043964809225)
building_944534,POINT(3.116910558051203 49.74045524486128)
building_944561,POINT(3.0916593929663 49.77630268349759)
building_945033,POINT(3.401892479568063 49.31022555043499)
building_946747,POINT(3.774603804470471 49.65140870042677)
building_949583,POINT(3.455598441000662 49.806429816546796)
building_949586,POINT(3.374017255528901 49.76509314320392)
building_949593,POINT(3.242563275500322 50.001582085391156)
building_949610,POINT(3.529970604527784 49.34211720043012)
building_950862,POINT(3.166067157101938 49.85632119919385)
building_950879,POINT(3.360648112366922 49.7536343998138)
building_952735,POINT(3.243057004677082 50.00133400045733)
building_953827,POINT(3.480426004584866 49.85333000044396)
building_954061,POINT(3.799362787312887 49.8620878738611)
building_954565,POINT(3.106363726031295 49.86421503486256)
building_954615,POINT(4.044616096341104 49.44496932790474)
building_958317,POINT(3.66210556329588 50.02013643214869)
building_960510,POINT(3.243570773223029 50.00096100281051)
building_961235,POINT(3.247268569456859 49.73564869137086)
building_961806,POINT(3.243614301672191 50.00106247391137)
building_963105,POINT(3.243671671962882 50.001188457925636)
building_963236,POINT(4.139689666270114 49.85587488136719)
building_963625,POINT(3.263348450053412 49.11205838225348)
building_964504,POINT(4.135442646758111 49.856546651501965)
building_964552,POINT(3.44449290456647 49.47099617543737)
building_964858,POINT(3.244443513050268 50.002035007375646)
building_965621,POINT(3.55041308127802 49.88509568169366)
building_966121,POINT(3.876789004430453 49.57294100042052)
building_1022439,POINT(3.665005082453867 50.0211686137238)
building_1023256,POINT(3.351728004577133 49.21205400043441)
building_1025719,POINT(3.358165151741802 49.38030871957789)
building_1026886,POINT(3.10694075591006 49.86470371691525)
building_1027759,POINT(3.691213478336344 50.01502269464525)
building_1028558,POINT(3.471817209283892 49.83289270856807)
building_1028592,POINT(3.663888004536728 50.02142600043839)
building_1029293,POINT(3.170311481534208 49.99112162104409)
building_1030311,POINT(3.553805104493645 49.00367760041859)
building_1030458,POINT(3.128560408053816 49.858401100658945)
building_1033300,POINT(3.75549520136231 49.52205376808369)
building_1035242,POINT(3.316044004613147 49.51594020044435)
building_1036915,POINT(3.10616800471222 49.863019000461435)
building_1037394,POINT(3.093337201778685 49.77959589215543)
building_1038144,POINT(3.715739304487542 49.61916880042868)
building_1038390,POINT(3.472811004511002 48.87983000041779)
building_1038577,POINT(3.273610767447309 49.29213484643126)
building_1039321,POINT(3.53623962942491 49.24614282298243)
building_1039326,POINT(3.727158296811316 49.42148549367282)
building_1040968,POINT(3.691418177377764 50.0150569799873)
building_1041762,POINT(3.106416272288889 49.86371066668801)
building_1042704,POINT(3.737570004470907 49.498982000424924)
building_1047250,POINT(3.469909237343985 50.01515093344645)
building_1049152,POINT(3.375721549283534 49.76599554934983)
building_1049158,POINT(3.357235785561614 49.380007846284094)
building_1052288,POINT(3.250322004639736 49.571630000448714)
building_1053249,POINT(3.286554512391041 49.96771026161893)
building_1056614,POINT(3.352909876698675 49.18800689086098)
building_1059794,POINT(3.316339879614193 49.51824920771622)
building_1060277,POINT(3.812364080437952 49.93615675344794)
building_1060476,POINT(3.143774364087978 49.77169231064147)
building_1060477,POINT(3.75597290153347 49.52365897545275)
building_1060478,POINT(3.350362337504514 49.213230117967896)
building_1060635,POINT(3.456036246918732 49.2912577845546)
building_1062093,POINT(3.755988144945784 49.52372161519317)
building_1062306,POINT(3.126984004644398 49.109122000441445)
building_1062509,POINT(3.692960108228232 50.014559372341076)
building_1063964,POINT(3.119203477503297 49.7392692814179)
building_1064652,POINT(3.353014024802953 49.18821072520849)
building_1064787,POINT(3.692577220011991 50.014923364114594)
building_1066686,POINT(3.364505916685563 49.75204258080877)
building_1066695,POINT(3.104002535141252 49.86385639467709)
building_1068489,POINT(3.557800165598606 49.392886907964915)
building_1068490,POINT(3.469715916274398 49.83162634488627)
building_1071280,POINT(3.372610110937727 49.90013275175996)
building_1072491,POINT(3.152341004668778 49.52147600045206)
building_1074836,POINT(3.251441407923156 49.86951192964258)
building_1134121,POINT(3.451659810194716 49.22915289013751)
building_1134571,POINT(3.651696920073499 49.64227536620726)
building_1134588,POINT(3.149492103779499 49.24345391670946)
building_1136182,POINT(3.299943769663897 49.3795326639281)
building_1162612,POINT(3.591273404490088 49.11903514327784)
building_1162795,POINT(3.35767017677853 49.37984662319393)
building_1163239,POINT(3.232305788117292 49.72401058709145)
building_1163881,POINT(3.484664804547799 49.404532800433834)
building_1165381,POINT(3.192794675669786 49.76564436073163)
building_1167109,POINT(3.45337291454459 49.23013833043036)
building_1167110,POINT(3.558667983932844 49.39370258100765)
building_1167530,POINT(3.228215839444309 49.84045060159323)
building_1170653,POINT(3.314850948891454 49.967443462291975)
building_1172348,POINT(3.630878985795187 49.39401575783299)
building_1174270,POINT(3.451872599326904 49.798426537286375)
building_1175515,POINT(3.75631489096944 49.526565038831684)
building_1175753,POINT(3.59336530451939 49.505033200431484)
building_1179172,POINT(4.17468807565769 49.720733043949025)
building_1180209,POINT(3.408491733231941 49.108195027173934)
building_1180221,POINT(3.909004192663989 49.68806680042164)
building_1180790,POINT(3.551759473032409 49.47056557617028)
building_1181237,POINT(3.368178056359904 50.02625066316991)
building_1182340,POINT(3.848999654561272 49.48882725656858)
building_1183377,POINT(3.36532644225398 49.899001002737236)
building_1185033,POINT(3.553335224010428 49.00637380054567)
building_1238117,POINT(3.482125325897443 49.85563983203888)
building_1238146,POINT(3.655880931699882 49.644778941226875)
building_1240144,POINT(3.153258620414931 49.51689601168111)
building_1242761,POINT(3.266034182173124 50.02821982132656)
building_1245074,POINT(3.364052244319683 50.02672065440376)
building_1245462,POINT(3.247694504602744 49.094628900435474)
building_1245619,POINT(3.711663440948602 49.85645552924699)
building_1245970,POINT(3.542850575172155 49.07410898043409)
building_1247256,POINT(3.544029716176466 48.97967967222035)
building_1249698,POINT(3.863211148434484 49.77908703242083)
building_557874,POINT(3.643730758980577 49.25225256160638)
building_558291,POINT(3.27385222864595 49.93278731949113)
building_558301,POINT(3.8481752067226 49.49691056247047)
building_559698,POINT(3.504410164889091 49.2084478882645)
building_559794,POINT(3.682887775707378 49.97695221978875)
building_560666,POINT(3.230398278026292 49.90945719497938)
building_562990,POINT(3.231486561883686 49.909854038981535)
building_565241,POINT(3.606210947979929 49.65956452934878)
building_566879,POINT(3.211722609697799 49.254127902171746)
building_572800,POINT(3.896997384435938 49.729992180423)
building_573605,POINT(3.439299377700923 48.97142348008122)
building_574801,POINT(3.562604004568127 49.98885410044247)
building_576007,POINT(4.168064504362987 49.94657288791509)
building_577491,POINT(3.960401115201411 49.42720290591172)
building_580826,POINT(3.848315804434016 49.49697650042)
building_582440,POINT(3.419990004547121 49.11976660042841)
building_582564,POINT(3.331588004566645 48.991698000428165)
building_582948,POINT(3.682814403289457 49.976638123966566)
building_585860,POINT(3.322925912945963 49.53848094002794)
building_586448,POINT(3.606238626998814 49.65870675968395)
building_586451,POINT(3.639532533719157 49.28211608268325)
building_587244,POINT(3.959587539738372 49.42636863332717)
building_587762,POINT(3.814800122249272 49.42801409957419)
building_588233,POINT(3.042481814269913 49.26024830263891)
building_588569,POINT(3.606031504527234 49.65851070043447)
building_589394,POINT(3.848743633306082 49.496497590306305)
building_591510,POINT(3.278430325804982 49.09203990725487)
building_593409,POINT(4.0412539740051 49.442740030497845)
building_593577,POINT(3.264623004654329 49.81216020045309)
building_595090,POINT(3.346296987097849 49.3691057381472)
building_703015,POINT(3.040890803193512 49.258890735846585)
building_703889,POINT(3.068898904677623 49.28065010044949)
building_704590,POINT(3.24168474202823 50.00139025286261)
building_704718,POINT(3.438551422133479 48.962483950541305)
building_704946,POINT(3.38156554346747 49.89980309411674)
building_707278,POINT(3.149796917979343 49.92646719069074)
building_708906,POINT(3.272683004610028 49.293310000440414)
building_709592,POINT(3.354615897911824 49.828760817650576)
building_709945,POINT(3.382550374890826 49.90033975493859)
building_712614,POINT(3.762653304497387 49.942707800432785)
building_714224,POINT(3.212966469489694 49.25402364102663)
building_714657,POINT(3.193033374013174 49.952933282465914)
building_714671,POINT(3.099221504710237 49.810088100460796)
building_715542,POINT(3.226167004643712 49.519666000448574)
building_718393,POINT(3.430048004540511 49.07784900042662)
building_719453,POINT(3.11973897909686 49.179497299332944)
building_720633,POINT(3.305079176797213 49.36466292366987)
building_720700,POINT(3.041778717489799 49.23383799491931)
building_721187,POINT(3.3465902509871 49.96502251272101)
building_727986,POINT(3.169156736920372 49.92489788087807)
building_729601,POINT(3.168994670943602 49.924953612857756)
building_730596,POINT(3.304380983423068 49.36439521946357)
building_731835,POINT(3.439147004528295 48.95917100042219)
building_732182,POINT(3.490187737896618 49.62409629377228)
building_800199,POINT(3.09924406933937 49.80495573566642)
building_800862,POINT(3.215033254622814 49.21027630044063)
building_801708,POINT(3.338799923522373 49.429997920686546)
building_802282,POINT(3.24431159770916 50.00151037339235)
building_803698,POINT(3.244372228054312 50.00156781940724)
building_808111,POINT(3.456786492275362 49.201679794473414)
building_808160,POINT(3.266537746755635 50.02867834924413)
building_808177,POINT(3.938138304417443 49.667452600419935)
building_809922,POINT(3.268866264889196 49.03177231212546)
building_810249,POINT(3.56912477953124 49.55287192543374)
building_810333,POINT(3.775169004500143 50.030035000433536)
building_811067,POINT(3.714979102038583 49.62025335454369)
building_812403,POINT(3.323213210168693 49.546025100444766)
building_812482,POINT(3.366831239106984 49.75182172135285)
building_812688,POINT(3.775357905940684 49.687582579477294)
building_812775,POINT(3.474893015565753 49.38140283131788)
building_813964,POINT(3.937782491780644 49.668281620647576)
building_814044,POINT(3.633616875798969 49.894826494175064)
building_815463,POINT(3.952740004393684 49.421201000413525)
building_817779,POINT(3.266752043952836 50.02931289214749)
building_818100,POINT(3.414932976848858 49.283331778211284)
building_819796,POINT(3.245851869223735 50.00255836930478)
building_819831,POINT(3.662162004521397 49.82188800043518)
building_820091,POINT(3.450707888567701 48.956175974921955)
building_820355,POINT(3.61307956935608 49.26074895170166)
building_820689,POINT(3.401492420560166 49.31867088217462)
building_820796,POINT(3.744064979712876 50.04753517995754)
building_821739,POINT(3.472696349892439 49.373223584128624)
building_822703,POINT(3.365979046757146 49.7510135719768)
building_823975,POINT(3.669788838043292 50.022189240971656)
building_826144,POINT(3.03838581616603 49.25947934528345)
building_912975,POINT(3.198447801142983 49.224283113522816)
building_913497,POINT(3.240814792530612 50.000288492667174)
building_916124,POINT(3.362939804616341 49.75282360044745)
building_917493,POINT(3.910009026265733 49.6207887617861)
building_918783,POINT(3.263946362301668 49.11268719599122)
building_920079,POINT(4.138890985221971 49.85996016915121)
building_922116,POINT(3.31828080461473 49.545194600444944)
building_922682,POINT(3.292107604657886 49.96999880045458)
building_924733,POINT(3.772856157409659 49.95841583876113)
building_926613,POINT(3.360420235099497 49.75112364106381)
building_926622,POINT(3.635658929827079 49.89363318170033)
building_926841,POINT(3.422595701219717 49.07330125217036)
building_927958,POINT(3.114775020822849 49.4341816665348)
building_931710,POINT(3.373306426815451 49.762334869156646)
building_937691,POINT(3.347419486057818 49.96695578031337)
building_938118,POINT(3.55709229888512 49.004862120779535)
building_938795,POINT(3.404757994209568 49.31838170074473)
building_939404,POINT(3.387264967424166 49.152338294991296)
building_939412,POINT(3.290139297703701 49.96885770237846)
building_968595,POINT(3.651046004491974 49.39999800042626)
building_969159,POINT(3.314608577021064 49.520743415678126)
building_970358,POINT(3.321734936844208 49.52009322828778)
building_970398,POINT(3.728269004467954 49.421098900423374)
building_970922,POINT(4.006750819217768 49.693505327685486)
building_972113,POINT(3.119778155898282 49.74152921609837)
building_974448,POINT(3.468368274242339 49.8309762203614)
building_974449,POINT(3.105758498242263 49.86629559151354)
building_976795,POINT(3.288291858413267 49.96786233343939)
building_976798,POINT(4.030434919784652 49.43229231839564)
building_978034,POINT(3.875351620027141 49.5709431865674)
building_980485,POINT(3.099183934742317 49.75161072937651)
building_982423,POINT(4.083495829374263 49.73070380041491)
building_982894,POINT(3.106193849489388 49.86678447050799)
building_983641,POINT(3.340017543803618 49.08505568227572)
building_984532,POINT(3.962617098763255 49.43793939062849)
building_984824,POINT(3.550820059634602 49.88433875960983)
building_984825,POINT(3.119999796127799 49.7405022875506)
building_985280,POINT(3.242190004655307 49.730660000452595)
building_985780,POINT(3.791786591954591 49.520698825423054)
building_991172,POINT(4.012668519199256 49.93109344117509)
building_991265,POINT(3.551220971038581 49.884283148560144)
building_991766,POINT(3.477398101760257 49.268613398811944)
building_992977,POINT(3.443304479527061 48.96108827542205)
building_993140,POINT(3.407936554602978 49.7751451754458)
building_994119,POINT(3.955687637726056 49.42135620041338)
building_995698,POINT(3.238732240558595 49.72724906745826)
building_1108094,POINT(3.634545204498712 49.416016700427406)
building_1109437,POINT(3.537631106181981 49.07242929290393)
