building_id,id,geom
12253403,building_12253403,POINT(-0.073910994609247 44.75136000025686)
12262233,building_12262233,POINT(-0.074180254046007 44.74994425251466)
12285430,building_12285430,POINT(-0.071193994610454 44.74835500025634)
12291770,building_12291770,POINT(-0.072399753830223 44.74790561506615)
12591499,building_12591499,POINT(-0.080913962773149 44.75153118717152)
12598170,building_12598170,POINT(-0.091474737132908 44.75946334767738)
12871719,building_12871719,POINT(-0.099278994598422 44.77400600026104)
19599706,building_19599706,POINT(-0.072239994609944 44.750052000256595)
19599708,building_19599708,POINT(-0.072802338335668 44.74746173880538)
52062774,building_52062774,POINT(-0.053737000609055 44.7372163082195)
12043003,building_12043003,POINT(-0.136967134028373 44.76130465766632)
12044224,building_12044224,POINT(-0.127786994589564 44.76017200026074)
12045166,building_12045166,POINT(-0.122875994591293 44.76015700026051)
12047074,building_12047074,POINT(-0.12040402917292 44.7546134470771)
12062183,building_12062183,POINT(-0.128280806954791 44.76966208773124)
12209548,building_12209548,POINT(-0.07673733471356 44.7499309089787)
12525126,building_12525126,POINT(-0.117112494594725 44.74352170025809)
12767089,building_12767089,POINT(-0.101969994598695 44.75955800025935)
22409068,building_22409068,POINT(-0.075665285721996 44.74961514382385)
27289533,building_27289533,POINT(-0.070992950898912 44.75077737268008)
47038691,building_47038691,POINT(-0.061565807650724 44.741737825530414)
54378445,building_54378445,POINT(-0.070486994610714 44.748218000256266)
12301169,building_12301169,POINT(-0.07426446639989 44.74905033683467)
12301680,building_12301680,POINT(-0.074603480156856 44.749158103652086)
12307055,building_12307055,POINT(-0.074069387591203 44.748550688839636)
12311857,building_12311857,POINT(-0.075131711670882 44.7478355530311)
12317106,building_12317106,POINT(-0.075253995540707 44.74803048097212)
12317855,building_12317855,POINT(-0.075626530646275 44.74904342565986)
12327222,building_12327222,POINT(-0.073032325152869 44.748589562994404)
12327430,building_12327430,POINT(-0.073404281677984 44.748446726863854)
12329110,building_12329110,POINT(-0.073158265100471 44.748757185782154)
12481731,building_12481731,POINT(-0.073583194609308 44.752004600256946)
12484155,building_12484155,POINT(-0.073408667031491 44.75109716787193)
12487877,building_12487877,POINT(-0.075527919608582 44.752505900257084)
12494954,building_12494954,POINT(-0.069487844611137 44.74736832525613)
13197173,building_13197173,POINT(-0.059242246391979 44.76223732193178)
13242300,building_13242300,POINT(-0.053594994616157 44.75400400025613)
13352070,building_13352070,POINT(-0.055709994616488 44.74126600025464)
13510651,building_13510651,POINT(-0.068822401715686 44.73956299919779)
13705342,building_13705342,POINT(-0.11558079459435 44.754341100259374)
25449601,building_25449601,POINT(-0.070204374644494 44.74768810382333)
25449603,building_25449603,POINT(-0.095765745572846 44.73280411830832)
47797385,building_47797385,POINT(-0.120819994591789 44.76284200026074)
47797407,building_47797407,POINT(-0.081684806499451 44.74863864251328)
49933282,building_49933282,POINT(-0.074177936597222 44.749115409708864)
49933283,building_49933283,POINT(-0.072643794610224 44.745041900256)
49933286,building_49933286,POINT(-0.092009188349655 44.74139450250899)
