id,geom
building_1076341,POINT(6.024444803423504 44.43985069997433)
building_1076531,POINT(6.044398803421438 44.503068499981175)
building_1137608,POINT(6.285412603362197 44.68269619999481)
building_1140454,POINT(6.045558703420912 44.499869399980746)
building_1142037,POINT(5.875146003460812 44.33826199996655)
building_1142314,POINT(6.516671017574645 44.56393728092686)
building_1150058,POINT(6.099448978413974 44.64797969374637)
building_1155277,POINT(6.099264003414037 44.6480959999964)
building_1211442,POINT(6.044610903421168 44.49951879998075)
building_1212556,POINT(6.098255128414256 44.64683459999627)
building_1213031,POINT(6.167830103383695 44.46819429997343)
building_1215009,POINT(5.719236003511412 44.4247709999817)
building_1216048,POINT(6.576073003281745 44.737335999992524)
building_1216218,POINT(6.712712003253399 44.92887300000972)
building_1218083,POINT(5.732781874529954 44.396818990880746)
building_1218253,POINT(5.720237003511088 44.42428599998162)
building_1225253,POINT(6.169005503383353 44.46815319997336)
building_1228701,POINT(6.044838003421136 44.50011599998081)
building_1229139,POINT(6.249713003365064 44.55419399998112)
building_1236818,POINT(6.059568037086101 44.46015838989535)
building_1237594,POINT(6.057992803428139 44.68434750000177)
building_1295169,POINT(6.110050703402502 44.50434219997936)
building_1295171,POINT(5.636426003543369 44.55260299999943)
building_1295439,POINT(6.219798003381282 44.68490699999701)
building_1295522,POINT(6.835811003207385 44.73344019998471)
building_1296587,POINT(5.78378763682903 44.47711948331929)
building_1303262,POINT(5.94667800345193 44.53908699998836)
building_1307611,POINT(6.640836003271256 44.88032600000651)
building_1308427,POINT(6.153566503390922 44.52150459998009)
building_1309313,POINT(6.153339103391 44.521739399980135)
building_1309851,POINT(6.83693700320706 44.73333499998468)
building_1310221,POINT(6.151547903391461 44.52076199998005)
building_1314610,POINT(5.939897003450748 44.48577229998225)
building_1318163,POINT(5.940095042519057 44.4873806608691)
building_1318320,POINT(6.573262228290021 44.86942025000727)
building_1371966,POINT(6.481125503316841 44.8753015000106)
building_1372248,POINT(6.133838503403729 44.643174899994776)
building_1373243,POINT(6.716177003252553 44.931505000009885)
building_1373655,POINT(6.361512373504288 44.55637227768771)
building_1374003,POINT(6.175678701148045 44.62758237824067)
building_1379221,POINT(6.169600303383175 44.46806133330669)
building_1380769,POINT(6.020983003428294 44.504240999982024)
building_1381117,POINT(5.603491203541376 44.36017789997748)
building_1382357,POINT(6.020781623428348 44.50413558998202)
building_1382521,POINT(6.634259500629313 44.68603727502647)
building_1387575,POINT(6.185289003384764 44.57318099998519)
building_1388248,POINT(6.716730003252363 44.93090800000983)
building_1390205,POINT(6.361967903332856 44.55610869997802)
