building_id,id,geom
4761149,building_4761149,POINT(-0.631139694031899 45.24671204829627)
4761345,building_4761345,POINT(-0.631588694368669 45.24660500034749)
4761662,building_4761662,POINT(-0.631666420524007 45.246673883779934)
4761882,building_4761882,POINT(-0.631571253479248 45.246879067165324)
4762724,building_4762724,POINT(-0.630934592349292 45.2476164648343)
4765957,building_4765957,POINT(-0.624878463309338 45.246602501994836)
4770752,building_4770752,POINT(-0.630709549589061 45.24635265397073)
4771562,building_4771562,POINT(-0.630167351571199 45.24700455990499)
4773459,building_4773459,POINT(-0.627236994370125 45.24784200034739)
12138839,building_12138839,POINT(-0.695551994342291 45.28506100035557)
12363095,building_12363095,POINT(-0.678635550420395 45.284642033282275)
13481817,building_13481817,POINT(-0.63399799436682 45.25791400034898)
23302088,building_23302088,POINT(-0.624189521312622 45.254230270111016)
23302095,building_23302095,POINT(-0.623659494370851 45.254298500348)
23302099,building_23302099,POINT(-0.581567694386963 45.242898500344296)
23302107,building_23302107,POINT(-0.625975078752781 45.2473952769108)
28310483,building_28310483,POINT(-0.622049994371091 45.258196000348356)
28343041,building_28343041,POINT(-0.62441242477507 45.246865535782895)
28528407,building_28528407,POINT(-0.622955294371625 45.248306700347236)
47799038,building_47799038,POINT(-0.626254503691794 45.252514153928786)
49349707,building_49349707,POINT(-0.625365994370566 45.2505110003476)
49349708,building_49349708,POINT(-0.625991670839109 45.24843753977776)
49934238,building_49934238,POINT(-0.593699994382179 45.24782800034555)
51484532,building_51484532,POINT(-0.623909688721147 45.247481230951394)
51484595,building_51484595,POINT(-0.67193065465735 45.23077945195012)
54379582,building_54379582,POINT(-0.62702573982472 45.24815304580198)
731008,building_731008,POINT(-0.627488994369588 45.25299200034804)
2214584,building_2214584,POINT(-0.612877794374444 45.25756190034777)
2820094,building_2820094,POINT(-0.62453036739992 45.24760065049112)
2826559,building_2826559,POINT(-0.624540603430345 45.24964840599828)
3198200,building_3198200,POINT(-0.623737841143645 45.25055535192531)
3198395,building_3198395,POINT(-0.618925594372998 45.24917780034709)
3201253,building_3201253,POINT(-0.624261994370595 45.25474390034808)
3201838,building_3201838,POINT(-0.623153813452986 45.250882033026336)
3202085,building_3202085,POINT(-0.623453735144833 45.25094920074225)
3202370,building_3202370,POINT(-0.624268411425125 45.250034914938304)
3202779,building_3202779,POINT(-0.623642594371283 45.24938890034739)
3203013,building_3203013,POINT(-0.623728131999291 45.24959544375631)
3203195,building_3203195,POINT(-0.623295286780883 45.25042429674593)
3203492,building_3203492,POINT(-0.623309508011962 45.25049492120121)
3213482,building_3213482,POINT(-0.628206041690753 45.2491890931387)
3214037,building_3214037,POINT(-0.62325299437159 45.24747500034714)
4196961,building_4196961,POINT(-0.639048994366085 45.2454600003478)
12042260,building_12042260,POINT(-0.680907994351999 45.23420600034875)
12193417,building_12193417,POINT(-0.700929219340402 45.28449260035583)
16084799,building_16084799,POINT(-0.623430494370768 45.25621120034819)
16084842,building_16084842,POINT(-0.616585186792649 45.240288601641836)
25450547,building_25450547,POINT(-0.634774706174086 45.246856750217866)
25450554,building_25450554,POINT(-0.632470194368329 45.24686780034759)
28564106,building_28564106,POINT(-0.633495494367932 45.24718300034768)
28564107,building_28564107,POINT(-0.633229894368008 45.24740900034769)
28564108,building_28564108,POINT(-0.632547194368342 45.246398200347535)
45452562,building_45452562,POINT(-0.607007294378643 45.23349380034461)
46479312,building_46479312,POINT(-0.616379694373831 45.25011290034708)
52294999,building_52294999,POINT(-0.623613814189954 45.247053334249216)
52295000,building_52295000,POINT(-0.614571298056594 45.24124071528134)
54113364,building_54113364,POINT(-0.623822963215654 45.25041812719255)
54994397,building_54994397,POINT(-0.623711794371157 45.25055530034755)
54994399,building_54994399,POINT(-0.624023303471298 45.25027258918728)
56963146,building_56963146,POINT(-0.623307994370682 45.25769700034836)
